Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
013	1.0	Sound	dialogue	2707.0	2678.0	n/a	n/a	2500.0	n/a	other	0.0
013	2.0	Sound	phantom	11899.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	3.0	Sound	observe	21093.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	4.0	Sound	sect	30454.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	5.0	Sound	fest	37643.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	6.0	Sound	precinct	45499.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	7.0	Sound	cycle	54359.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	8.0	Sound	reside	61548.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	9.0	Sound	wide	70408.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	10.0	Sound	remedy	76258.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	11.0	Sound	male	83948.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	12.0	Sound	shear	90635.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	13.0	Sound	equity	97656.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	14.0	Sound	droop	105179.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	15.0	Sound	trim	111364.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	16.0	Sound	message	118218.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	17.0	Sound	run	125907.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	18.0	Sound	violin	132260.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	19.0	Sound	staunch	141287.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	20.0	Sound	organize	150481.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	21.0	Picture	probe_coordinate	161347.0	2675.0	2	11367	2500.0	next	other	0.0
013	21.0	Response	2	172698.0	14026.0	n/a	n/a	n/a	n/a	n/a	n/a
013	22.0	Sound	commute	175389.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	23.0	Sound	deny	182410.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	24.0	Sound	bore	192440.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	25.0	Sound	raw	198793.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	26.0	Sound	ferocious	204978.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	27.0	Sound	dictate	214172.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	28.0	Sound	imitate	220859.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	29.0	Sound	wander	227379.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	30.0	Sound	lumbar	234901.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	31.0	Sound	mug	244095.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	32.0	Sound	easel	251284.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	33.0	Sound	feud	258305.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	34.0	Sound	ceiling	265660.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	35.0	Sound	aroma	274186.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	36.0	Sound	explode	282377.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	37.0	Sound	challenge	291404.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	38.0	Sound	jam	299595.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	39.0	Sound	finger	306951.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	40.0	Sound	report	315644.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
013	41.0	Sound	foray	323835.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
013	42.0	Picture	probe_exterior	331691.0	2674.0	2	13039	2500.0	next	other	0.0
