Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
004	1.0	Sound	dialogue	2707.0	2678.0	n/a	n/a	2500.0	n/a	other	0.0
004	2.0	Sound	phantom	11731.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	3.0	Sound	observe	20926.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	4.0	Sound	sect	30287.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	5.0	Sound	fest	37642.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	6.0	Sound	precinct	45499.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	7.0	Sound	cycle	54359.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	8.0	Sound	reside	61380.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	9.0	Sound	wide	70073.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	10.0	Sound	remedy	75923.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	11.0	Sound	male	83613.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	12.0	Sound	shear	90300.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	13.0	Sound	equity	97321.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	14.0	Sound	droop	104676.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	15.0	Sound	trim	110861.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	16.0	Sound	message	117715.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	17.0	Sound	run	125238.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	18.0	Sound	violin	131423.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	19.0	Sound	staunch	140283.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	20.0	Sound	organize	149477.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	21.0	Picture	probe_coordinate	160342.0	2674.0	3	22401	2500.0	next	other	0.0
004	21.0	Response	2	182585.0	24917.0	n/a	n/a	n/a	n/a	n/a	n/a
004	22.0	Sound	commute	185418.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	23.0	Sound	deny	192439.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	24.0	Sound	bore	202469.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	25.0	Sound	raw	208654.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	26.0	Sound	ferocious	214672.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	27.0	Sound	dictate	223866.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	28.0	Sound	imitate	230553.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	29.0	Sound	wander	237072.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	30.0	Sound	lumbar	244595.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	31.0	Sound	mug	253622.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	32.0	Sound	easel	260643.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	33.0	Sound	feud	267664.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	34.0	Sound	ceiling	275187.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	35.0	Sound	aroma	283545.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	36.0	Sound	explode	291736.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	37.0	Sound	challenge	300763.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	38.0	Sound	jam	308954.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	39.0	Sound	finger	316310.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	40.0	Sound	report	325003.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	41.0	Sound	foray	333193.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	42.0	Picture	probe_exterior	341050.0	2675.0	2	31093	2500.0	next	other	0.0
004	42.0	Response	1	372121.0	33746.0	n/a	n/a	n/a	n/a	n/a	n/a
004	43.0	Sound	stab	374818.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	44.0	Sound	rate	382508.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	45.0	Sound	convey	388860.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	46.0	Sound	vile	396550.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	47.0	Sound	node	404239.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	48.0	Sound	beverage	411093.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	49.0	Picture	probe_conceive	418783.0	2675.0	2	14877	2500.0	next	other	0.0
004	49.0	Response	1	433490.0	17382.0	n/a	n/a	n/a	n/a	n/a	n/a
004	50.0	Sound	seem	436336.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	51.0	Sound	knee	444527.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	52.0	Sound	escort	450210.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	53.0	Sound	expense	457733.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	54.0	Sound	inflict	466593.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	55.0	Sound	orchid	476456.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	56.0	Sound	knife	483644.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	57.0	Sound	tactic	490498.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
004	58.0	Sound	spur	498020.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	59.0	Sound	rapt	505710.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	60.0	Sound	consolidate	512229.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	61.0	Sound	rally	521925.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	62.0	Picture	probe_threat	529280.0	2675.0	2	9027	2500.0	next	other	0.0
004	62.0	Response	1	538237.0	11632.0	n/a	n/a	n/a	n/a	n/a	n/a
004	63.0	Sound	talent	540982.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	64.0	Sound	torrent	548337.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
004	65.0	Sound	bran	555526.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
