Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
005	1.0	Sound	dialogue	2808.0	2779.0	n/a	n/a	2500.0	n/a	other	0.0
005	2.0	Sound	phantom	11899.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	3.0	Sound	observe	21093.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	4.0	Sound	sect	30454.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	5.0	Sound	fest	37810.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	6.0	Sound	precinct	45834.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	7.0	Sound	cycle	54693.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	8.0	Sound	reside	61882.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	9.0	Sound	wide	70574.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	10.0	Sound	remedy	76425.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	11.0	Sound	male	84115.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	12.0	Sound	shear	90802.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	13.0	Sound	equity	97823.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	14.0	Sound	droop	105178.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	15.0	Sound	trim	111363.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	16.0	Sound	message	118217.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	17.0	Sound	run	125907.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	18.0	Sound	violin	132259.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	19.0	Sound	staunch	141286.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	20.0	Sound	organize	150481.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	21.0	Picture	probe_coordinate	161346.0	2675.0	2	30926	2500.0	next	other	0.0
005	21.0	Response	2	192121.0	33450.0	n/a	n/a	n/a	n/a	n/a	n/a
005	22.0	Sound	commute	194947.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	23.0	Sound	deny	201968.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	24.0	Sound	bore	211998.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	25.0	Sound	raw	218183.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	26.0	Sound	ferocious	224369.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	27.0	Sound	dictate	233396.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	28.0	Sound	imitate	240082.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	29.0	Sound	wander	246602.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	30.0	Sound	lumbar	253957.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	31.0	Sound	mug	262984.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	32.0	Sound	easel	270173.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	33.0	Sound	feud	277194.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	34.0	Sound	ceiling	284549.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	35.0	Sound	aroma	292907.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	36.0	Sound	explode	301099.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	37.0	Sound	challenge	309959.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	38.0	Sound	jam	318150.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	39.0	Sound	finger	325505.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	40.0	Sound	report	334198.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	41.0	Sound	foray	342389.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	42.0	Picture	probe_exterior	350245.0	2674.0	3	17553	2500.0	next	other	0.0
005	42.0	Response	1	367648.0	20077.0	n/a	n/a	n/a	n/a	n/a	n/a
005	43.0	Sound	stab	370473.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	44.0	Sound	rate	378163.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	45.0	Sound	convey	384515.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	46.0	Sound	vile	392038.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	47.0	Sound	node	399895.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	48.0	Sound	beverage	406749.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	49.0	Picture	probe_conceive	414438.0	2675.0	2	25075	2500.0	next	other	0.0
005	49.0	Response	1	439457.0	27694.0	n/a	n/a	n/a	n/a	n/a	n/a
005	50.0	Sound	seem	442188.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	51.0	Sound	knee	450379.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	52.0	Sound	escort	456063.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	53.0	Sound	expense	463753.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	54.0	Sound	inflict	472613.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	55.0	Sound	orchid	482476.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	56.0	Sound	knife	489664.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	57.0	Sound	tactic	496518.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	58.0	Sound	spur	504040.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	59.0	Sound	rapt	511563.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	60.0	Sound	consolidate	518249.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	61.0	Sound	rally	527945.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	62.0	Picture	probe_threat	535300.0	2675.0	2	11200	2500.0	next	other	0.0
005	62.0	Response	1	546326.0	13701.0	n/a	n/a	n/a	n/a	n/a	n/a
005	63.0	Sound	talent	549175.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	64.0	Sound	torrent	556531.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	65.0	Sound	bran	563886.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	66.0	Sound	plot	571910.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	67.0	Sound	punish	578597.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	68.0	Sound	gurgle	585785.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	69.0	Sound	somber	592639.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	70.0	Sound	grammar	600663.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	71.0	Sound	stash	608019.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	72.0	Sound	peril	618049.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	73.0	Sound	sigh	624067.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	74.0	Sound	botch	632425.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	75.0	Sound	electric	639279.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	76.0	Sound	snip	648807.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	77.0	Sound	initial	656330.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	78.0	Sound	cylinder	663017.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	79.0	Sound	troop	671877.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	80.0	Sound	share	678563.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	81.0	Sound	posture	685584.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	82.0	Picture	probe_position	694277.0	2675.0	2	17552	2500.0	next	other	0.0
005	82.0	Response	2	711753.0	20151.0	n/a	n/a	n/a	n/a	n/a	n/a
005	83.0	Sound	fog	714504.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	84.0	Sound	scene	722696.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	85.0	Sound	pulp	730887.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	86.0	Sound	connect	736570.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	87.0	Sound	venture	743257.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	88.0	Sound	salary	751616.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	89.0	Sound	swim	760141.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	90.0	Sound	carnival	767496.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	91.0	Sound	fray	775521.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	92.0	Sound	eliminate	782374.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	93.0	Sound	develop	791234.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	94.0	Sound	umpire	799091.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	95.0	Sound	disrupt	806781.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	96.0	Sound	rinse	815641.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	97.0	Sound	predicament	824668.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	98.0	Sound	scalpel	833193.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	99.0	Sound	reduce	841050.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	100.0	Sound	rocket	849074.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	101.0	Sound	coarse	856764.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	102.0	Picture	probe_rough	863785.0	2675.0	2	16215	2500.0	next	other	0.0
005	102.0	Response	1	879879.0	18769.0	n/a	n/a	n/a	n/a	n/a	n/a
005	103.0	Sound	severe	882675.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	104.0	Sound	exam	890365.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	105.0	Sound	dribble	898556.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	106.0	Sound	gown	904574.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	107.0	Sound	barren	912431.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	108.0	Sound	stamp	919285.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	109.0	Sound	crux	927142.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	110.0	Sound	mile	933995.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	111.0	Picture	probe_rhinoceros	940682.0	2675.0	2	23403	2500.0	next	other	0.0
005	111.0	Response	1	963968.0	25961.0	n/a	n/a	n/a	n/a	n/a	n/a
005	112.0	Sound	stink	966760.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	113.0	Sound	velocity	974952.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	114.0	Sound	abroad	984313.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	115.0	Sound	compete	993674.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	116.0	Sound	else	1000695.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	117.0	Sound	adept	1007549.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	118.0	Sound	eager	1015406.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	119.0	Sound	relic	1021759.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	120.0	Sound	pinch	1027944.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	121.0	Sound	anvil	1035132.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	122.0	Sound	come	1043156.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	123.0	Sound	braid	1049843.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	124.0	Sound	concern	1056529.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	125.0	Sound	catch	1064888.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	126.0	Sound	vector	1073413.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	127.0	Sound	chime	1081270.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	128.0	Picture	probe_bell	1088625.0	2675.0	2	12872	2500.0	next	other	0.0
005	128.0	Response	2	1101347.0	15397.0	n/a	n/a	n/a	n/a	n/a	n/a
005	129.0	Sound	autumn	1104172.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	130.0	Sound	elevate	1112531.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	131.0	Sound	file	1120053.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	132.0	Sound	desk	1127074.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	133.0	Sound	glaze	1133928.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	134.0	Sound	conserve	1141952.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	135.0	Sound	five	1150979.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	136.0	Sound	posse	1158836.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	137.0	Sound	indict	1166024.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	138.0	Sound	shrewd	1173380.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	139.0	Sound	metal	1181069.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	140.0	Sound	care	1186920.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	141.0	Picture	probe_aid	1193272.0	2675.0	2	17887	2500.0	next	other	0.0
005	141.0	Response	2	1211085.0	20488.0	n/a	n/a	n/a	n/a	n/a	n/a
005	142.0	Sound	proxy	1213834.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	143.0	Picture	probe_lug	1222025.0	2675.0	2	24574	2500.0	next	other	0.0
005	143.0	Response	1	1246464.0	27114.0	n/a	n/a	n/a	n/a	n/a	n/a
005	144.0	Sound	graduate	1249274.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	145.0	Sound	nominate	1257465.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	146.0	Sound	tame	1266158.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	147.0	Sound	census	1272677.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	148.0	Sound	baboon	1281871.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	149.0	Sound	analog	1289394.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	150.0	Sound	abstract	1297752.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	151.0	Sound	jubilee	1306947.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	152.0	Sound	hideous	1315807.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	153.0	Sound	oasis	1323831.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
005	154.0	Sound	settle	1331687.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
005	155.0	Sound	lilac	1339043.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
