Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
008	1.0	Sound	dialogue	2707.0	2678.0	n/a	n/a	2500.0	n/a	other	0.0
008	2.0	Sound	phantom	11731.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	3.0	Sound	observe	20926.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	4.0	Sound	sect	30287.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	5.0	Sound	fest	37642.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	6.0	Sound	precinct	45499.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	7.0	Sound	cycle	54359.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	8.0	Sound	reside	61547.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	9.0	Sound	wide	70240.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	10.0	Sound	remedy	76091.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	11.0	Sound	male	83781.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	12.0	Sound	shear	90467.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	13.0	Sound	equity	97488.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	14.0	Sound	droop	104844.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	15.0	Sound	trim	111029.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	16.0	Sound	message	117883.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	17.0	Sound	run	125573.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	18.0	Sound	violin	131925.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	19.0	Sound	staunch	140952.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	20.0	Sound	organize	150146.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	21.0	Picture	probe_coordinate	160844.0	2674.0	3	20562	2500.0	next	other	0.0
008	21.0	Response	2	181232.0	23062.0	n/a	n/a	n/a	n/a	n/a	n/a
008	22.0	Sound	commute	184081.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	23.0	Sound	deny	191102.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	24.0	Sound	bore	201132.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	25.0	Sound	raw	207318.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	26.0	Sound	ferocious	213336.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	27.0	Sound	dictate	222530.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	28.0	Sound	imitate	229049.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	29.0	Sound	wander	235569.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	30.0	Sound	lumbar	243091.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	31.0	Sound	mug	252118.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	32.0	Sound	easel	259140.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	33.0	Sound	feud	266161.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
008	34.0	Sound	ceiling	273683.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	35.0	Sound	aroma	282041.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	36.0	Sound	explode	290233.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	37.0	Sound	challenge	299260.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	38.0	Sound	jam	307451.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	39.0	Sound	finger	314806.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	40.0	Sound	report	323499.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	41.0	Sound	foray	331690.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	42.0	Picture	probe_exterior	339547.0	2675.0	2	39117	2500.0	next	other	0.0
008	42.0	Response	1	378538.0	41666.0	n/a	n/a	n/a	n/a	n/a	n/a
008	43.0	Sound	stab	381339.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	44.0	Sound	rate	389029.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
008	45.0	Sound	convey	395214.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
