,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
MEG0343,4.184780316089471e-12,4.716364554244603e-12,3.778776661376056e-12,6.916219357037837e-12,4.271203437131832e-12,4.341569524308946e-12,4.405746429706756e-12,4.51460042245051e-12,4.860923441038258e-12,4.146753527611063e-12,4.4148131969370315e-12,7.431899736321047e-12,4.538595608271635e-12,5.685203003638639e-12,4.5747959880713895e-12,4.482810206016885e-12,4.361959712966505e-12,4.831032474200728e-12,6.718142335350551e-12,5.464871343071068e-12,7.044157940073455e-12,5.336617349607674e-12,4.4734171240312755e-12,5.11048873696094e-12,4.637047417430821e-12,4.688739837964762e-12,5.209689802933988e-12,4.3320043790941795e-12,4.5076499765861e-12,4.7834451832423195e-12,4.8695684446896884e-12,5.288996243780574e-12,4.816784050832021e-12,4.780757223084067e-12,5.18611530636483e-12,3.769294809044303e-12,5.0019508894225756e-12
MEG0412,3.2154577951335083e-12,3.5271694430416528e-12,3.309496569745833e-12,4.221557218960121e-12,3.3687091367477273e-12,3.8886339049386184e-12,3.863125296698745e-12,4.4424516240942046e-12,3.8245936685371176e-12,4.090963249245979e-12,3.737393702898653e-12,3.708150363167046e-12,3.944465375132274e-12,3.68371886057749e-12,3.602711279569392e-12,3.04947702858234e-12,3.923001190674491e-12,3.5980276838108496e-12,3.687852658016995e-12,3.785420157356299e-12,3.4074306714202213e-12,3.9060511497683056e-12,3.3745049769674255e-12,3.828198783457736e-12,4.218085576617321e-12,3.477934139525157e-12,3.3919936981128606e-12,3.664518694519137e-12,3.5228035540932664e-12,4.056472570481366e-12,4.036009368916123e-12,3.5056548711760685e-12,4.075679292654367e-12,3.96762769592147e-12,4.1516317141247495e-12,3.95486011061248e-12,3.3658733166524e-12
MEG0413,3.832705385396898e-12,4.21336065647398e-12,3.4129744443080635e-12,5.830228000220845e-12,4.483535806933861e-12,4.388358038957604e-12,3.790642053042637e-12,4.4169009597622115e-12,4.6396974125739776e-12,3.689288055041513e-12,3.9804143331420435e-12,4.201040584986246e-12,4.100098668406798e-12,4.279257495468762e-12,3.446977984400383e-12,3.45151278675495e-12,3.978576261223238e-12,3.982354493925834e-12,3.787978565814603e-12,3.691909856575304e-12,4.408313211838833e-12,4.439627850926779e-12,3.630703448281866e-12,4.890881048156146e-12,3.4183584328002593e-12,4.152069446109408e-12,3.682831449239261e-12,3.465966937515205e-12,3.486258503740278e-12,4.531792743330556e-12,3.953781007312869e-12,4.233294482276858e-12,3.926060578731422e-12,4.1818854927086516e-12,3.957397050744228e-12,4.2499863405056775e-12,4.3977470935030624e-12
MEG0422,4.157352210857242e-12,4.186792789611765e-12,4.201575250017058e-12,5.0484128912030904e-12,4.450760485282021e-12,4.690678751397457e-12,4.216992743116531e-12,4.160181774922003e-12,4.462892584719697e-12,4.756316858643775e-12,3.872572515642488e-12,4.508874826088103e-12,3.948590832768878e-12,5.12379714509004e-12,4.596426240376708e-12,4.659449525795091e-12,4.531834452782644e-12,4.215646589045501e-12,4.4620439052205465e-12,4.61020461110991e-12,4.766348698777931e-12,5.188061638559803e-12,4.466535645467247e-12,4.888493167935652e-12,4.599683803133616e-12,5.151600534017711e-12,4.514095196994092e-12,4.28106693987025e-12,4.317042068131261e-12,4.717980162528025e-12,4.1158861391456556e-12,4.4597196908667205e-12,4.375703318320676e-12,4.182385355422194e-12,4.004129347733286e-12,4.960923802794433e-12,4.10111616852545e-12
MEG0423,3.52440923113031e-12,3.889451070177366e-12,3.695066837513529e-12,4.298638215408276e-12,3.627577471821934e-12,3.798224952545124e-12,3.9524475782710744e-12,4.176590329570645e-12,3.846738502567179e-12,3.867866462141688e-12,3.7124283565351126e-12,3.557778960403672e-12,3.762994834004005e-12,3.621682381022856e-12,3.877168608806504e-12,3.605383136159788e-12,3.929973378348235e-12,3.4025498993108933e-12,3.243866880243437e-12,4.1975134942387524e-12,3.513113092700032e-12,3.735617014623749e-12,3.6330196359951097e-12,3.653365262953135e-12,4.194017700717589e-12,3.5493289475776674e-12,3.568327941176549e-12,4.078343683263708e-12,4.191266835734453e-12,4.175575781638785e-12,4.511476731143971e-12,3.753651962304945e-12,3.850166893891888e-12,3.690499060349946e-12,4.089483458664077e-12,3.767288983395772e-12,3.9088571969217e-12
MEG0432,4.121464504025233e-12,4.238641721930654e-12,4.18577663561986e-12,5.1158628014584095e-12,4.770715558112213e-12,5.20516670753499e-12,4.045753429183872e-12,4.367436011464086e-12,4.615915366270959e-12,4.338731434620469e-12,4.21329501946789e-12,4.4404560018332176e-12,4.199319774700993e-12,4.772076576319454e-12,4.201316864403741e-12,4.3604431388146494e-12,4.015031418240215e-12,4.0238663177336596e-12,4.141845828826984e-12,4.00065288883988e-12,4.04809157752298e-12,4.659305852350541e-12,3.94626706009123e-12,4.098070837920887e-12,4.775245740376788e-12,5.203021633428386e-12,4.089310989954778e-12,3.722274796466328e-12,3.761596046166376e-12,4.828325132038489e-12,4.037767592434471e-12,4.3116930400319065e-12,4.210523174752338e-12,3.925358846417728e-12,3.867064364871773e-12,4.241677448740961e-12,4.6489701581195764e-12
MEG0433,3.946902105953307e-12,3.551324146145237e-12,3.422826482858702e-12,4.250716818881908e-12,3.4004557407706606e-12,4.040114404063438e-12,3.715046668338482e-12,3.5068141537075863e-12,3.4351024157600993e-12,3.4501194984764516e-12,3.4639558503094998e-12,3.142788801083208e-12,3.696534366335776e-12,3.6401189784654666e-12,3.793962779578072e-12,3.195219415403902e-12,3.4853644408036343e-12,3.2744641664455446e-12,3.0906660911215215e-12,3.784993423946879e-12,3.4491174822149014e-12,3.638595849614269e-12,3.6222159434385933e-12,3.301625999500223e-12,3.525728281779896e-12,3.823209991937355e-12,3.3403631377522177e-12,3.2240600617808593e-12,3.4633828552626185e-12,3.813428533447997e-12,3.879395054514035e-12,3.5392629346574965e-12,3.778651599721038e-12,3.3357689710737224e-12,3.80810911200465e-12,3.648539568370253e-12,3.6144448859457863e-12
MEG0442,4.424318931059956e-12,3.885739775812051e-12,3.966092936307427e-12,5.139714256442338e-12,3.892148044352793e-12,4.222815754546161e-12,3.919374590517962e-12,4.026315349474893e-12,4.551517680675082e-12,4.12605929721091e-12,3.958467122534737e-12,3.7941327748217265e-12,4.042139630109461e-12,3.702062331388737e-12,3.643446494428566e-12,3.46736566016816e-12,4.037588084784869e-12,3.755030975066513e-12,3.417744022302384e-12,4.01623067618273e-12,3.739530518254502e-12,3.716122778723054e-12,3.935753564383449e-12,4.064070810023468e-12,3.730250725407482e-12,3.758911854568156e-12,3.784179955142388e-12,4.2504247773006634e-12,3.385783556837299e-12,3.883454346845742e-12,4.242390019975489e-12,3.5702278111870707e-12,4.0272882936601805e-12,3.709369881773731e-12,3.719392711651363e-12,3.804645387677729e-12,4.135100972268205e-12
MEG0443,4.884355222335013e-12,4.4511167693950176e-12,3.726373041728558e-12,5.074731257783898e-12,5.070317332833163e-12,4.508082523491485e-12,3.702799795413791e-12,4.896982174456538e-12,5.21481680651806e-12,3.751991945067378e-12,4.385884073665351e-12,4.815532610717067e-12,4.428540535233859e-12,5.953282316315001e-12,4.355832661087274e-12,4.360540488821792e-12,4.3682192226188504e-12,4.4989134892318285e-12,3.6882801946408614e-12,4.120410044010689e-12,4.558672753331093e-12,5.320311511577934e-12,3.926354788428732e-12,4.5630983899099104e-12,4.5035627639607915e-12,4.924583592454053e-12,4.094744063428684e-12,4.050520600865704e-12,3.944623759318934e-12,4.824045336469957e-12,3.704121397728633e-12,4.364374688633317e-12,4.3775924450167675e-12,4.172999270538348e-12,4.431980459653262e-12,4.4267136778749106e-12,4.3011355906471434e-12
MEG0512,3.6490990567029354e-12,3.5771924444373104e-12,3.60288164736118e-12,5.483107276630964e-12,3.3513209950007676e-12,3.5032295717006717e-12,3.3807018334615566e-12,3.634228177035216e-12,3.3755513740950184e-12,3.257061297702466e-12,3.3697796029016615e-12,4.445064429739272e-12,3.151112497337841e-12,3.484885816277031e-12,3.0277440547494167e-12,3.3478136201111256e-12,3.375106504677941e-12,3.9801626944056715e-12,5.270806984993282e-12,3.4654121221822895e-12,4.488501582092616e-12,4.166422016643923e-12,2.8744087532790297e-12,3.8087797012530406e-12,4.0204004863439965e-12,3.694556109076687e-12,3.3294843120237727e-12,3.4056389556250974e-12,3.418100931447539e-12,3.73342691961112e-12,3.017011953894244e-12,3.1974541152533824e-12,3.4521503894540258e-12,3.90231660557865e-12,3.630580699874528e-12,3.651859499581111e-12,3.4522751190452353e-12
MEG0513,3.0266704612093623e-12,3.587756584054573e-12,3.430812152902463e-12,4.859669831265447e-12,3.644937450688763e-12,3.2117444412266893e-12,3.7023048977970945e-12,4.1884686087923905e-12,3.571561097891826e-12,3.0609205177298827e-12,3.2668841575563202e-12,4.140921889285045e-12,4.05737922383031e-12,3.641672759475012e-12,3.758959071544943e-12,3.5848008139235874e-12,4.1001049606757036e-12,3.895938697125108e-12,4.145885429414562e-12,4.998949792329806e-12,4.1304281974550476e-12,3.675781335476844e-12,3.696904140550677e-12,3.441558922981097e-12,4.239783666056876e-12,3.498455832897147e-12,3.4396560339242586e-12,3.852795802156315e-12,3.7235583436072205e-12,3.806037269630564e-12,4.116232835990436e-12,3.753385674088892e-12,3.6772868927627704e-12,4.04684525403816e-12,3.4817687942579874e-12,3.6156071143974664e-12,3.6328506263175087e-12
MEG0522,3.981310128222775e-12,3.915086756745333e-12,3.5384099575908624e-12,4.676374862714587e-12,4.4302281037641156e-12,3.393558200994309e-12,3.5729539158156132e-12,4.057178186915657e-12,3.8148990638546525e-12,3.8910060521078934e-12,3.532265426934386e-12,4.635572696855796e-12,3.3572120472477172e-12,5.170294885376945e-12,3.610743853217737e-12,3.816862557448504e-12,3.958316704005343e-12,3.900720052066924e-12,5.369756682044015e-12,4.087348583284264e-12,4.4316802022525235e-12,4.774999020205236e-12,4.031404745303726e-12,4.0190327900715976e-12,3.9427109648810204e-12,3.882138181351844e-12,3.917934279274021e-12,3.5677332982183936e-12,3.4330535514792556e-12,3.999253733645313e-12,3.913163318318947e-12,3.720753799206746e-12,3.4238531623496292e-12,3.949182828737608e-12,3.631285270912554e-12,3.792070423469294e-12,3.5990759140025333e-12
MEG0523,3.819796524261931e-12,4.310182916326338e-12,4.950957779168972e-12,4.392646871077315e-12,3.641551475861111e-12,4.10750614153697e-12,4.3117083419421185e-12,4.7558495331200176e-12,4.442512320256438e-12,3.8754888951685615e-12,4.087849190497166e-12,4.084362732385056e-12,4.7296503552929554e-12,4.115643788723055e-12,3.989556082968749e-12,4.470266390445885e-12,3.826441072390731e-12,4.324574350939525e-12,4.4850089971944505e-12,4.545478606940777e-12,4.309853377241331e-12,4.5261208780558065e-12,4.404191130739238e-12,4.176084969817028e-12,4.813523055670952e-12,4.315575475768063e-12,3.831180973177625e-12,4.2548152791058474e-12,4.682917896875895e-12,4.1872268905716265e-12,4.324747554230269e-12,4.437123045267144e-12,4.418137346130462e-12,4.004269692027546e-12,4.010559843341006e-12,3.9544303383004616e-12,4.172409861586217e-12
MEG0532,3.145576613226449e-12,3.565985051865809e-12,3.901369219578776e-12,4.061061761922622e-12,3.2365067713391515e-12,4.1351899865223976e-12,3.464580008930849e-12,3.7813040426504675e-12,3.686210673525152e-12,3.0732889103312042e-12,3.651798196549426e-12,4.20074330708084e-12,3.66880962640684e-12,3.7063859195383005e-12,3.5272605010255326e-12,3.808550656446745e-12,3.869137114830542e-12,3.3147232488287422e-12,3.60056138289038e-12,4.051856096749427e-12,3.844951711416281e-12,3.5492610064057965e-12,3.4888921340452423e-12,3.1742024146833858e-12,3.6373580097407087e-12,3.7290158483524035e-12,3.2774273642644774e-12,3.6269824135760385e-12,3.5201936464462187e-12,3.413853009929861e-12,3.331950157156223e-12,3.575023906634089e-12,3.886247780233026e-12,3.4618422152647407e-12,3.4551838355469535e-12,3.641626248912027e-12,3.383651674418626e-12
MEG0533,3.1666074483044697e-12,3.3317326185449994e-12,3.59925940273056e-12,3.777630048583226e-12,3.8597018270737095e-12,3.3481002196448085e-12,3.251658407604807e-12,3.697438776341142e-12,3.3451085938726698e-12,3.158636897889033e-12,3.653676377569391e-12,3.936296483188579e-12,3.3729019386787718e-12,3.3064763267473703e-12,2.9936167483814346e-12,3.2114343340769395e-12,3.5797812093262855e-12,3.1635529347609213e-12,4.3561339173720815e-12,3.2396996214035744e-12,3.80312881792535e-12,3.8465870462761e-12,3.4064539440497713e-12,3.634539913235004e-12,3.2363272258934122e-12,3.255325288160148e-12,3.356447816456951e-12,3.1854247401769304e-12,3.3867121951756067e-12,3.16900829502714e-12,3.3425858599931696e-12,3.821816908468349e-12,3.215729206661623e-12,3.635625379167746e-12,3.2666798803032115e-12,3.6660363503148334e-12,3.3823249164788083e-12
MEG0542,3.100727582540132e-12,3.6304748655917353e-12,3.8681711436903805e-12,4.820920743539741e-12,4.0986059868420684e-12,4.137866282556857e-12,4.439736819309755e-12,4.21940278182134e-12,3.933082220846625e-12,3.746805973305986e-12,3.946794172477627e-12,4.535456108916246e-12,4.110879907085338e-12,3.760559496016825e-12,4.130322062058969e-12,3.584776555530702e-12,4.5198730056430305e-12,3.213964119547337e-12,4.160709218273314e-12,4.923314770808876e-12,4.421840460350224e-12,4.125123280923077e-12,3.7835589710969385e-12,3.5958950566059294e-12,4.1924420599957255e-12,3.4666975411296277e-12,3.843285891582106e-12,4.227433285401247e-12,3.648567157976668e-12,3.937709396935443e-12,3.904032946059532e-12,3.5623518925354256e-12,4.8593011974018e-12,3.945527863787667e-12,3.794881822810684e-12,3.342439166867145e-12,3.956771713834585e-12
MEG0543,3.626620965888316e-12,3.936282595796344e-12,3.4500961401508023e-12,4.2748800047778005e-12,4.206341967467762e-12,3.3533431418332863e-12,3.521939552825255e-12,3.709050923142422e-12,4.236274386188169e-12,3.539403335944665e-12,3.703875006418526e-12,3.918151311563475e-12,3.497261800024514e-12,4.376793735347631e-12,3.5479561655845423e-12,3.9100544068281675e-12,3.4480819852857194e-12,3.683522579793781e-12,4.2503185431705016e-12,4.078208751933478e-12,3.863397297529301e-12,3.695135011377957e-12,3.3119209629521508e-12,4.25718250515955e-12,3.701638924008049e-12,3.408798825049918e-12,3.603620561929173e-12,3.4723670612810496e-12,3.3644247080350037e-12,3.85901848308461e-12,3.5918964692941777e-12,3.6327912188461436e-12,3.736838384006454e-12,3.371594215250759e-12,3.694775820889365e-12,3.6347073920675666e-12,3.5183574530872094e-12
MEG0612,3.2178233481425385e-12,3.659914452892847e-12,3.5047034266752364e-12,4.307712643201558e-12,3.630939687682945e-12,3.644271669055672e-12,3.218610407129874e-12,3.5957374816172728e-12,3.645010440390264e-12,3.5186745637094558e-12,3.3306351985878247e-12,4.114835187439091e-12,3.4681221851399673e-12,4.201687687360138e-12,3.241189481745556e-12,3.5609097026839445e-12,3.0670208994045916e-12,3.1099989627587283e-12,3.5499427845404957e-12,3.567322538074626e-12,3.887378686092835e-12,3.6213612284998356e-12,3.3026418374350885e-12,3.3247524271581107e-12,3.6090759280737614e-12,3.3415342317024343e-12,3.4919751440073207e-12,2.9838660950915806e-12,3.27292960745029e-12,3.6118037810509067e-12,3.2376981060575243e-12,3.913766143968145e-12,3.248774144280897e-12,3.3757174476234687e-12,2.907507990016381e-12,3.5967123569797477e-12,3.301318294708996e-12
MEG0613,2.6613472521782737e-12,3.224496578467246e-12,3.0301652104494745e-12,2.9127127771019665e-12,2.888366000698565e-12,2.988926323149352e-12,3.015517441496911e-12,3.2501988555691823e-12,3.308734440125739e-12,3.5524154465642917e-12,3.407267806460048e-12,3.494019193821598e-12,3.2566016166517073e-12,3.2730901109165677e-12,3.3284668191612996e-12,3.3847523970540062e-12,3.5239203033048046e-12,3.1783175523493976e-12,3.0755245148564514e-12,3.4411295954640667e-12,3.452554148155151e-12,3.1040895056467796e-12,3.0019512501943156e-12,3.2077554692541364e-12,3.3116144044468664e-12,3.32672148691401e-12,3.807496413820003e-12,3.5073530316726238e-12,3.137550459730884e-12,3.3626158313897264e-12,3.572803144883902e-12,3.4458003426853876e-12,3.9650166535493675e-12,3.443850932591142e-12,3.243417519868532e-12,3.2573657446524505e-12,3.6153575908053696e-12
MEG0622,3.475842165871193e-12,3.5175623968805904e-12,3.6242501358174578e-12,3.500881906868981e-12,3.5957464761550057e-12,3.5885828701194584e-12,3.330465887560404e-12,3.654566258085844e-12,3.0411194877734648e-12,3.51293901277632e-12,3.728240121196468e-12,3.5618081901478786e-12,3.2287282443351896e-12,3.69879715546187e-12,3.3476219950399284e-12,3.332305724428237e-12,3.883108113274217e-12,3.463372512540163e-12,3.4828181771904704e-12,3.6345793446140478e-12,3.831652386515238e-12,3.4396185319966787e-12,3.5604265641022554e-12,3.5982052916680977e-12,4.238243781718563e-12,3.798039614608694e-12,3.576152247081532e-12,3.927923846100125e-12,3.750571767814738e-12,3.488361984954902e-12,3.651997276275205e-12,3.646830360852554e-12,3.6213914744973083e-12,3.4971184111795324e-12,3.431843743651737e-12,3.781271961969752e-12,4.042349958084894e-12
MEG0623,3.652010281323049e-12,3.700163137000888e-12,3.4927458951791232e-12,3.854754295693916e-12,3.6590006897152895e-12,3.829135996965419e-12,3.759955284653845e-12,3.6210136032832553e-12,3.5450832385306213e-12,3.63809168696308e-12,3.4505180012760846e-12,3.858652746877747e-12,3.1192958535572743e-12,3.707521776328741e-12,3.2886585732497903e-12,3.6489695781424055e-12,3.3158508266638394e-12,3.3708843516274718e-12,4.049996582885244e-12,3.546893528478047e-12,3.927502211421534e-12,3.9558144007346e-12,3.5094810581025676e-12,3.8331741940443666e-12,3.7155635063154924e-12,3.652226500792896e-12,3.5309241677565256e-12,3.0789341473688036e-12,3.5943540421103346e-12,3.4191048706717215e-12,3.64071246945737e-12,3.6269184709309358e-12,3.3368900722991834e-12,3.331100603129791e-12,3.5603168114196614e-12,3.468272637148127e-12,3.883509216847688e-12
MEG0632,3.3176021619768753e-12,3.335128109545677e-12,3.2284070314203363e-12,4.675300331570083e-12,3.723399382142908e-12,3.5213336325764836e-12,3.1346222879360186e-12,3.733359145486077e-12,3.730972747894147e-12,4.079059312476033e-12,3.037602306666862e-12,3.5459100466460987e-12,3.4383652296297284e-12,3.783694424805681e-12,3.1710376212370112e-12,3.873901211302439e-12,3.346240127661804e-12,3.835407134752801e-12,3.709218047601597e-12,3.5133790433626175e-12,3.626178165892279e-12,3.908865574146646e-12,3.0232676284986753e-12,3.564941618458269e-12,3.878588407337046e-12,3.3584279037505163e-12,3.422539626844366e-12,3.0984035085378136e-12,3.3697298125897535e-12,4.01845702881649e-12,3.3341617127414695e-12,3.8543327589270165e-12,3.2712262136888676e-12,3.229413661396058e-12,2.9896489110324565e-12,3.638524804424621e-12,3.3418336825902313e-12
MEG0633,3.3426640501309895e-12,3.3986554518722213e-12,3.199881508361379e-12,3.885367213621249e-12,3.4536251505574165e-12,3.4129682954557274e-12,3.6290371708424186e-12,3.8530358278601445e-12,3.3423707960160175e-12,3.594661004038219e-12,3.585357499927528e-12,3.6330331550735096e-12,4.000361613208614e-12,3.202672809667595e-12,3.3264814783590567e-12,2.933948151634053e-12,3.42332365060513e-12,3.416549458991093e-12,3.6257055324138823e-12,3.5199269043094456e-12,3.156132247581909e-12,3.0928454266193033e-12,3.649696875463941e-12,3.786177438455374e-12,3.246970435871562e-12,3.670718742156076e-12,3.3736389972402613e-12,3.4460270039543433e-12,3.5239587868517194e-12,3.8690245156736575e-12,3.959698537768416e-12,3.4012637615329836e-12,3.3893295845071663e-12,3.681617481146047e-12,3.3190470664507354e-12,4.022893450096441e-12,3.8355167739107776e-12
MEG0642,3.1367494563300736e-12,3.3582735322421294e-12,3.635115727170048e-12,4.116323051817115e-12,3.3939830206604305e-12,3.706501289240393e-12,3.8121424967608675e-12,4.061529864827344e-12,3.5841612598097658e-12,3.729845750219992e-12,3.252694815393292e-12,3.99084995004949e-12,4.0714963224808365e-12,3.903767020066994e-12,3.155663958027173e-12,3.0315541721927493e-12,3.8347102458640845e-12,3.412172485852536e-12,3.0806677906946026e-12,3.424905783277234e-12,3.925037197157232e-12,3.278729932440481e-12,3.2953614503617165e-12,3.849437582972119e-12,3.815035402930895e-12,3.659333425892185e-12,3.3156553454667616e-12,3.516276294557013e-12,3.641702459607129e-12,3.2299191100871658e-12,3.5570415244343777e-12,3.5458899357191196e-12,3.2794135762970553e-12,3.701012063757544e-12,3.2748781949668076e-12,3.15702161893014e-12,4.076543736692207e-12
MEG0643,3.466471541140419e-12,3.71273490250199e-12,3.54116535675657e-12,4.565825356128328e-12,3.4741356936094553e-12,4.1499000513908335e-12,3.4047306024099525e-12,3.8703586417542175e-12,3.749877517158407e-12,3.428428681300388e-12,3.6009575872033296e-12,3.912287257936016e-12,3.6752920830134254e-12,3.884027172367904e-12,3.474213959730781e-12,3.768483934326594e-12,3.700656344233389e-12,3.4436615593289744e-12,3.991386944517257e-12,4.0479077056470075e-12,3.715134623638487e-12,4.173031276530415e-12,3.9730672039982245e-12,4.373703721056485e-12,3.5306630740581272e-12,3.7528277586919805e-12,3.630950497528868e-12,3.422448333068563e-12,3.7327977453405545e-12,3.684617939710356e-12,3.415680619454324e-12,3.8196514506761566e-12,3.193395623512561e-12,3.5113124960771336e-12,3.507929559555691e-12,3.673538965001939e-12,3.3933788127796637e-12
MEG0712,3.761655792243086e-12,3.4799893180237704e-12,3.2844874183681053e-12,3.3719610581717717e-12,3.478772462767828e-12,3.6169700621834743e-12,3.171275007782278e-12,3.640148012553193e-12,3.2204721735794473e-12,3.68033698947546e-12,3.5092336429445194e-12,3.1559359066758492e-12,3.510243786553068e-12,3.509619598632881e-12,3.272857575460652e-12,3.4521271874697366e-12,3.546272799028681e-12,3.4714528522505853e-12,3.341432160135431e-12,3.52480620202037e-12,3.3019760529945232e-12,3.789372995899295e-12,4.196162765632943e-12,3.1787258846652054e-12,3.670478222656118e-12,3.837896220309186e-12,2.74640963718515e-12,3.197262625471065e-12,3.187273129125966e-12,3.1260320287078683e-12,3.334149129181403e-12,3.04455876892536e-12,3.650449801537698e-12,3.1526603706299837e-12,2.794659239999152e-12,3.62566735311028e-12,3.6782728518403624e-12
MEG0713,4.076717662211347e-12,3.752468747636771e-12,3.6550649821271404e-12,4.5150331504824254e-12,3.838550597694833e-12,3.819270151397527e-12,3.912688714341252e-12,4.401276673743448e-12,3.938921954560981e-12,3.5464446261085798e-12,3.7930013034050595e-12,3.871517397409481e-12,3.8832449922166105e-12,4.4315469627737365e-12,3.602465163227854e-12,3.889990681701736e-12,4.2816244087509e-12,3.248433606876637e-12,3.820969670923866e-12,3.5762096526263804e-12,4.460323627127656e-12,4.7113984192860175e-12,3.707261790988579e-12,3.766354335979267e-12,3.916572580521028e-12,3.816800124348438e-12,3.733350032782307e-12,3.499541754573741e-12,3.77205296815438e-12,4.389464112715509e-12,3.762542042412531e-12,3.961349501471584e-12,3.635077018014635e-12,3.711605409932981e-12,3.1675702583669607e-12,4.259922489034599e-12,3.642864210407228e-12
MEG0722,3.9901017324333805e-12,3.792587162048063e-12,3.6184259446851675e-12,4.38175482157634e-12,3.886604213687275e-12,4.374689477655383e-12,3.9803930590493804e-12,4.552175026621487e-12,4.4733073603589045e-12,4.731791654177208e-12,3.959312853164611e-12,4.096916493645445e-12,4.225251361804195e-12,4.107781159609096e-12,3.6330417417761653e-12,3.8147093961203255e-12,4.2285155503404306e-12,4.31469692964915e-12,4.499976708776398e-12,4.386377388188096e-12,4.231212464830713e-12,4.275736919001252e-12,3.964945228251609e-12,4.479960165714066e-12,4.057849990202986e-12,4.196220432506151e-12,4.071508272410323e-12,3.946162999604377e-12,3.9500867986404454e-12,4.116977936555028e-12,3.87286726300335e-12,4.004776317223523e-12,4.463101157676628e-12,4.09243270602003e-12,3.817482294731601e-12,3.966721546494755e-12,4.1060803454712645e-12
MEG0723,3.927058900136773e-12,3.5035838007857534e-12,3.937298760352172e-12,5.077365712271644e-12,4.199164667573442e-12,4.283073259166726e-12,3.720378325585177e-12,5.2019677592408836e-12,4.13130611558217e-12,4.099450709065806e-12,4.198625867935478e-12,3.8981190656970064e-12,4.217982375448613e-12,4.3329868790876365e-12,3.765521399305402e-12,4.201687113525903e-12,4.369059860338445e-12,3.869320756784925e-12,4.376118168340192e-12,4.19125089570001e-12,4.4874280678002956e-12,4.0173493207639e-12,3.703408750467447e-12,3.975689811975421e-12,4.273895818186349e-12,3.8736515570398335e-12,4.2423115467678164e-12,3.855517346684905e-12,4.265272957812253e-12,3.5078415610665746e-12,4.1643284394726705e-12,4.176911403676042e-12,3.894025261122652e-12,3.870368703424457e-12,4.328501676998732e-12,4.129423784472804e-12,3.903512242019213e-12
MEG0732,3.5360556206329323e-12,3.663797878137712e-12,3.60293567961342e-12,4.0524361427287074e-12,3.2593742195705602e-12,3.781186070452889e-12,3.580193707013635e-12,4.376436974560128e-12,3.266629491963581e-12,3.4616949630008934e-12,3.289483095181218e-12,3.215096816379775e-12,3.67415790933954e-12,3.669366592368564e-12,3.3376399316943717e-12,3.579154844201039e-12,3.779139668377613e-12,3.105850135177896e-12,3.5215724310491037e-12,3.777902105121449e-12,3.634460360811664e-12,3.4375416430189095e-12,3.254993540063057e-12,3.7700919375250865e-12,3.589938657235058e-12,3.6358320287964175e-12,3.005664137125093e-12,3.127669172898256e-12,3.880385857463731e-12,3.3862388971119163e-12,3.724101389160121e-12,3.3205250871321043e-12,3.3191941826548074e-12,3.5349409349153268e-12,3.415410530255613e-12,3.70867383675773e-12,3.3126457135443983e-12
MEG0733,3.4732463479440744e-12,3.161827432676667e-12,2.9957099076415154e-12,3.899169954897643e-12,3.647934416666018e-12,3.5844130202119658e-12,3.3621231025287864e-12,3.75833835447933e-12,3.0515267675365713e-12,3.1713248595003784e-12,3.11277875120676e-12,3.5593745904858407e-12,3.273552152301613e-12,3.229850562437405e-12,2.961443832916686e-12,3.573132233939279e-12,2.987790556169281e-12,2.861481086172162e-12,3.2645031805816745e-12,3.4728839771852366e-12,3.339871887431087e-12,3.179479681777555e-12,3.1509156542142118e-12,3.260667759644458e-12,2.949486648806195e-12,3.2194812088672193e-12,3.210835708751433e-12,3.3703222671650396e-12,3.2769678851990936e-12,3.433226126242804e-12,3.3726766066583065e-12,3.468712037820379e-12,3.1054653142873594e-12,3.2760490870382933e-12,3.5107561642792567e-12,3.2478461603174956e-12,3.4753184080642545e-12
MEG0742,3.0977564852636052e-12,3.999193911971649e-12,3.2384145594890254e-12,4.422104269977498e-12,3.847167608207294e-12,3.845595644139454e-12,3.3240072958487086e-12,4.228220068525722e-12,3.219100779214195e-12,3.945975488734145e-12,3.430078325359172e-12,3.436522701853869e-12,4.627818655834879e-12,4.061800830463278e-12,3.353214521280682e-12,3.755358027909913e-12,4.1950605552638244e-12,3.2871496119370482e-12,3.3843619440329572e-12,3.727565842196044e-12,3.5807648763294834e-12,4.1538577134345914e-12,3.44153169530538e-12,3.6356781242014272e-12,3.655944324446938e-12,3.6315583053105445e-12,3.4541960952024503e-12,3.0890221482233204e-12,3.672383598535188e-12,3.520004976484724e-12,3.1251761474607316e-12,3.436216948132728e-12,3.3235978542111596e-12,3.034936667872692e-12,3.5693982119200897e-12,4.124295156502797e-12,3.6289352235069343e-12
