,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
MEG0543,False,False,False,False,False,True,False,True,False,True,False,False,True,False,False,False,True,False,False,False,False,True,True,False,True,True,False,True,True,False,True,False,False,True,False,False,True
MEG0612,True,False,False,False,False,True,True,True,False,True,True,False,True,False,True,False,True,True,True,True,False,True,True,True,True,True,False,True,True,False,True,False,True,True,True,True,True
MEG0613,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,True,True,True,True
MEG0622,True,False,False,True,True,True,True,True,True,True,False,True,True,True,True,True,False,False,True,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
MEG0623,False,False,False,True,False,False,False,True,True,False,True,False,True,True,True,False,True,True,False,True,False,False,False,False,True,True,False,True,False,True,False,False,True,True,False,True,False
MEG0632,True,True,True,False,False,True,True,True,False,False,True,True,True,True,True,False,True,False,False,True,True,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,True
MEG0633,True,True,True,True,True,True,False,True,True,False,False,True,False,True,True,True,True,True,True,True,True,True,False,False,True,True,True,True,False,False,False,True,True,False,True,False,False
MEG0642,True,True,False,True,True,False,False,False,True,False,True,False,False,False,True,True,False,True,True,True,False,True,True,False,False,True,True,False,False,True,True,True,True,False,True,True,False
MEG0643,True,False,False,False,True,False,True,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,True
MEG0712,False,False,True,True,True,True,True,True,True,False,False,True,True,True,True,True,True,False,True,True,True,False,False,True,True,False,True,True,True,True,True,True,False,True,True,False,True
MEG0713,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
MEG0722,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MEG0723,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
MEG0732,False,False,False,True,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,True,True,True,False,True,True,True,True,False,True,False,True,True,False,True,False,True
MEG0733,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,True
MEG0742,True,False,True,False,False,False,True,False,True,False,True,True,False,False,True,False,False,True,True,False,True,False,False,True,True,True,True,True,False,True,True,True,True,True,False,False,True
MEG0743,False,True,True,True,True,False,True,True,True,False,True,True,True,True,False,False,True,True,True,True,True,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
MEG0812,True,True,False,False,True,True,False,True,True,True,True,False,True,False,True,True,True,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,True,True,True
MEG0813,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MEG0822,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
MEG0823,False,False,True,False,False,False,True,True,False,True,True,False,True,False,True,True,True,False,False,False,False,True,False,True,True,False,True,True,True,True,True,False,True,True,True,True,False
MEG0912,True,True,False,False,True,True,True,True,False,True,True,False,True,False,True,True,True,True,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True,True
MEG0913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
MEG0922,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
MEG0923,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
MEG0932,True,True,False,True,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False
MEG0933,True,True,False,True,True,False,True,True,True,True,True,True,True,True,False,True,True,True,False,False,False,True,True,False,True,True,True,True,True,True,False,False,True,True,False,False,True
MEG0942,True,True,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,False,True,False,False,True,False,True,False,True,True,True,True,False,False,True,False,False,True,False,True
MEG0943,False,False,False,False,False,True,True,True,True,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,True,False,True
MEG1012,False,False,False,True,False,False,False,True,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False
MEG1013,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False
MEG1022,True,False,True,False,True,False,False,True,True,False,False,True,True,True,False,True,True,True,False,True,False,False,True,True,True,True,True,True,True,True,True,True,False,True,True,True,True
MEG1023,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
