,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
MEG0931,8.29128337498834e-14,6.439806133623925e-14,9.589280962129495e-14,7.687975895214267e-14,7.500851404781195e-14,6.454893342152001e-14,7.321520806438812e-14,1.1170050370061603e-13,6.897821499254868e-14,6.832624928657442e-14,7.267436255815849e-14,7.66616264891119e-14,1.0039529425328822e-13,1.1464555355218825e-13,7.377780851931542e-14,8.08705139097782e-14,8.227899303916897e-14,8.802502888448558e-14,8.93780328139506e-14,8.686725978258231e-14,8.990325985174965e-14,7.038050061617156e-14,6.511554809211377e-14,7.060786698324732e-14,7.161877221508757e-14,7.994893186739056e-14,6.360171437038098e-14,8.082284145167626e-14,7.809053155594774e-14,9.262487560091891e-14,9.473059781983406e-14,7.070473865699826e-14,8.470065347241169e-14,8.097065332003119e-14,6.658815959890059e-14,6.586294053243077e-14,7.504896268146687e-14
MEG0941,6.465149400564861e-14,5.254115345834831e-14,6.638907737663003e-14,7.19214899534645e-14,5.640712962417577e-14,6.522837174251135e-14,5.6822191666093696e-14,8.651418267196976e-14,5.507699476037902e-14,6.014605520714961e-14,5.804523836819785e-14,6.054033988898405e-14,7.3833644086547e-14,6.531324304191282e-14,6.231309845023821e-14,5.981103166389196e-14,7.003069045234547e-14,6.251145471755815e-14,5.142679680222418e-14,6.2985440738612e-14,6.310392538140651e-14,5.645038752766643e-14,4.3108806131784224e-14,5.5182782505724245e-14,6.31797285043994e-14,5.705191650947183e-14,6.574655663947654e-14,6.065066223720864e-14,6.247957938197999e-14,5.551765622110441e-14,6.554521458677656e-14,5.84725099031332e-14,8.479162532209347e-14,6.716707227508461e-14,5.1448715160700384e-14,6.595407571278507e-14,6.126274525937364e-14
MEG1011,7.42481689808761e-14,6.123148410898205e-14,7.018978957002157e-14,1.1085161117583993e-13,7.723683102474994e-14,9.017935695923948e-14,8.684307374073057e-14,8.728091368680523e-14,8.332726835165438e-14,7.043252027518307e-14,8.057492843418298e-14,8.870929751636015e-14,7.593576350440087e-14,6.716078969611928e-14,6.668801899698619e-14,6.889043321825732e-14,8.846002371501594e-14,7.720694929306251e-14,6.087589783217375e-14,8.066951454906376e-14,7.900002058742772e-14,7.278973114446168e-14,6.135587289849772e-14,6.661718535338182e-14,7.366750961683279e-14,6.433616584612736e-14,6.102710930200099e-14,5.701471739196709e-14,7.344687055671127e-14,6.909390617262505e-14,7.752129977762026e-14,7.655942879169037e-14,7.240217488475137e-14,6.143940712113184e-14,8.525365805055856e-14,6.112225780901043e-14,7.201116258480785e-14
MEG1021,7.491828248182976e-14,5.878534921248309e-14,8.172068482639207e-14,8.796539659321406e-14,7.012673116576149e-14,9.079102365383658e-14,8.18706751370406e-14,8.05562586379262e-14,8.614712854262332e-14,7.676076036807934e-14,6.528811484783106e-14,7.585147993489776e-14,7.101242515931482e-14,7.038779893453982e-14,5.792200703698266e-14,6.880469481158917e-14,8.411709955353274e-14,7.921602993514774e-14,6.702408089174807e-14,9.376707918278149e-14,8.34369615273822e-14,7.216121210146165e-14,6.084553650399254e-14,7.347474322853318e-14,7.134260550520703e-14,7.258274441960109e-14,6.22234796513493e-14,6.511186433629642e-14,6.58239140493551e-14,9.181179445551711e-14,9.281865097881281e-14,6.556943027223154e-14,8.565357586203723e-14,6.727289932147712e-14,7.670960929662615e-14,6.260502570433703e-14,6.995324175212296e-14
MEG1031,8.010514928208208e-14,5.680353834045322e-14,7.634814967907685e-14,8.382436166426051e-14,7.274818656833812e-14,8.383328444204258e-14,6.903210833485788e-14,7.932526654034966e-14,9.191741507926634e-14,7.144553476152711e-14,6.477052360203893e-14,7.424371736062774e-14,7.100814812480987e-14,6.381068237998961e-14,6.328120583856981e-14,7.29783166412349e-14,7.8865838241396e-14,7.448874471317357e-14,6.226924610856009e-14,9.389570494418733e-14,7.817186742339915e-14,6.594502678828177e-14,7.524035672617952e-14,7.12599215262413e-14,6.291038920226384e-14,6.366182922222555e-14,6.519313476506182e-14,6.312904111528213e-14,6.346980879040479e-14,8.275956636481416e-14,8.872397961000401e-14,7.512079705401237e-14,6.953113479575866e-14,6.997264046838442e-14,7.410541297340674e-14,6.792030100055939e-14,6.658218257132519e-14
MEG1041,6.255613058813902e-14,5.85283249032784e-14,4.5756668690696896e-14,6.272323016562654e-14,5.89251257664503e-14,5.84271385672715e-14,5.698840642772338e-14,7.017621515040063e-14,6.474593263157253e-14,5.720218012548914e-14,4.904712553438046e-14,6.380631343984082e-14,6.66301748803911e-14,5.50491899229843e-14,5.4553612106012264e-14,5.4648028332507107e-14,5.6382202657031106e-14,6.557796456146325e-14,5.4248576375397366e-14,5.5459797130564226e-14,5.255164421019049e-14,6.538258818040556e-14,5.685757294694831e-14,5.986142195489419e-14,5.57216256212647e-14,6.113286176265888e-14,5.373851291407967e-14,5.3177878789211637e-14,5.1766818021025556e-14,6.499838464057425e-14,5.870297474594916e-14,5.432883403429949e-14,5.3331201353838867e-14,5.410558433572218e-14,5.4739155342029915e-14,5.3967295928480107e-14,5.007489452845397e-14
MEG1111,8.617171466555636e-14,6.474037261452521e-14,8.01729594712221e-14,9.818768246691895e-14,7.547561706798845e-14,7.52703092525914e-14,7.461776921343228e-14,7.676272405328306e-14,8.262282341211898e-14,7.251528434619428e-14,6.507151281420962e-14,9.434203221744139e-14,8.55023715208948e-14,7.078477531046818e-14,6.124650912622942e-14,9.14293020697694e-14,8.315093878326257e-14,7.277291389762391e-14,6.704769052139803e-14,8.330811318551324e-14,7.06582538229288e-14,8.893433624260396e-14,7.868177275075281e-14,7.510541528046106e-14,8.373810638985225e-14,6.87830025218987e-14,7.209349404577949e-14,6.398617445608606e-14,7.07218253055861e-14,9.07704723176349e-14,8.959556047642753e-14,7.647820532855925e-14,6.877744081686439e-14,7.375999953797788e-14,7.214417873889842e-14,8.22357269396804e-14,6.735733805537776e-14
MEG1121,1.2194875659431957e-13,8.865553473347477e-14,1.303125692496667e-13,1.42215271644678e-13,1.1982229832621957e-13,1.1124089160199755e-13,1.1310175764156926e-13,1.280535194911118e-13,1.1566479036870265e-13,1.1090824248752944e-13,1.022509020659334e-13,1.3584506835630333e-13,1.1561151712187186e-13,1.0953138933146749e-13,1.0081205243274554e-13,1.5168609184017247e-13,1.2746629153661911e-13,1.0297075848202184e-13,9.647475412144107e-14,1.1700440812148132e-13,1.1186920053421334e-13,1.0891136605958161e-13,1.1609058442048317e-13,1.1812106651917133e-13,1.2050928887784238e-13,1.1605670046100678e-13,1.1737898106560617e-13,1.0093427605150086e-13,1.0729256033874254e-13,1.4292371670760104e-13,1.254597329352562e-13,1.1424899022565124e-13,1.0871546310470704e-13,1.0691715730684372e-13,1.0168830551453604e-13,1.1474550607002993e-13,9.376444286756381e-14
MEG1131,1.0158149597353271e-13,9.272584693988188e-14,1.2642870163316033e-13,1.3909474820466e-13,1.0873139179147589e-13,9.688440900904746e-14,9.512284228555038e-14,1.3444456506750775e-13,1.054420471208781e-13,1.2068695851912805e-13,1.0827196675314938e-13,1.3197428668309149e-13,1.1278138236812725e-13,1.2255862397074475e-13,1.1411961113862578e-13,1.568729104617123e-13,1.2757402406052925e-13,1.0046417140266799e-13,9.111198353477139e-14,1.1668611662785098e-13,1.0817598541970437e-13,1.0349099346358349e-13,1.0207452747688623e-13,1.0970454451104139e-13,1.16410989751697e-13,1.04576600953376e-13,1.0406469386523018e-13,9.759481663117496e-14,1.0884929597640237e-13,1.2878853045670702e-13,1.140714422996745e-13,9.256297354439567e-14,1.0436709768450674e-13,1.0249665977181575e-13,9.016778126376306e-14,1.2526899042151784e-13,9.689887356404957e-14
MEG1141,7.707198037641724e-14,6.024279891461546e-14,6.914305240135904e-14,9.234308103577412e-14,6.84832074172826e-14,6.488484848770919e-14,6.808321711584831e-14,7.620781494247156e-14,7.274410084346632e-14,7.857693455402715e-14,6.609319197833532e-14,8.85261919777343e-14,8.597204457559111e-14,8.219534679797021e-14,7.439409288937263e-14,8.85781982399166e-14,9.091269205597437e-14,6.21093828013543e-14,5.651000044628321e-14,8.576474290968382e-14,7.143760419726965e-14,7.464301227462346e-14,5.89737830351297e-14,7.832675069446287e-14,7.588967350305151e-14,7.433853711844654e-14,7.236197867794982e-14,6.827296654927559e-14,7.132957215610395e-14,7.539100364365035e-14,8.371865128406849e-14,6.790064906603588e-14,6.677065212410603e-14,7.717352952478203e-14,5.712896150805151e-14,7.572222485693902e-14,7.095278563983905e-14
MEG1211,7.261931036443826e-14,8.891212612629614e-14,8.415743613510476e-14,9.668011672039764e-14,1.0006533871479175e-13,7.642876094816921e-14,7.677831631746236e-14,7.742287579401258e-14,6.907986084092935e-14,8.165745955915477e-14,8.366715985380723e-14,7.523964236636963e-14,7.714984526042622e-14,1.6719702887390863e-13,8.426413785055738e-14,7.914130450413082e-14,8.83153818568717e-14,7.741167085868057e-14,7.084632598185542e-14,8.683067728740675e-14,9.506886813366811e-14,7.645054640078912e-14,8.294336710202609e-14,7.346201724453827e-14,8.032033033827173e-14,8.247790106138849e-14,9.193343147700069e-14,7.412675830730137e-14,7.655366219877931e-14,7.30999803313574e-14,1.0032782642211681e-13,8.501326361556524e-14,7.293017251063363e-14,7.321496346489762e-14,8.009276916155209e-14,7.919614069833289e-14,8.902501281686604e-14
MEG1221,1.0498854515934452e-13,9.487875854162009e-14,1.0025272231261803e-13,1.0317026470240288e-13,1.0585798720258684e-13,1.1005763024334699e-13,9.534533565638741e-14,1.0937224727096038e-13,1.0363611676231281e-13,1.0323298221649668e-13,9.464406221625413e-14,1.052874669838756e-13,1.1151292277332272e-13,1.6079876498844158e-13,9.245150818577665e-14,8.584723009884938e-14,9.199490811851967e-14,7.898591517634493e-14,8.11984880066463e-14,1.0262417938451139e-13,8.669393166475002e-14,9.913443429918981e-14,9.639943156711612e-14,9.704365643555878e-14,9.686766376387757e-14,1.1248161373830985e-13,1.1344607307215943e-13,9.950115397022941e-14,1.0728153218397197e-13,9.905245252859902e-14,9.810704123571558e-14,1.0904138537851721e-13,1.1691690769660826e-13,1.0048768766590116e-13,1.0647145193640035e-13,1.0332283963346059e-13,9.525527927243747e-14
MEG1231,1.0789488286225279e-13,1.0401859147433967e-13,1.3464948206028542e-13,1.321916261080457e-13,1.249371660479906e-13,1.0130428138169593e-13,1.0887622155309346e-13,1.3134958139772035e-13,1.1262604928537418e-13,1.2042400129089632e-13,9.233255394383717e-14,1.2612539041407632e-13,1.1170923731583905e-13,1.36017296449154e-13,1.0465304321846386e-13,1.3169066375127269e-13,1.098720990045667e-13,1.1418644437372362e-13,9.973181330872798e-14,1.2271347377164618e-13,1.2917679730891162e-13,1.2622359856864104e-13,1.1987186398634394e-13,1.0378844992384753e-13,1.1334560373302986e-13,1.0914815923050798e-13,1.1320188606502914e-13,1.2149013603051273e-13,9.09934512175964e-14,1.445074136896811e-13,1.2599594955378557e-13,1.153281692498557e-13,1.1615643199718357e-13,8.976930693116315e-14,9.871235770101259e-14,1.0618351123472987e-13,1.0233348451773677e-13
MEG1241,1.2365231577255761e-13,9.593364359516394e-14,1.492176373241881e-13,1.3354393112947071e-13,1.2013581829345105e-13,1.1464033869890085e-13,1.146898978661699e-13,1.481049954009835e-13,1.2002483212473932e-13,1.1303258428776919e-13,1.0419840142903034e-13,1.3148481539791758e-13,1.1802049745206727e-13,1.0846927166704796e-13,9.83378372060298e-14,1.3666390085471176e-13,1.2207613680390748e-13,1.2775484049915806e-13,1.042863176280938e-13,1.309060531759269e-13,1.25122317598902e-13,1.1767306713170686e-13,1.159525509342132e-13,1.1215371761878549e-13,1.2376680746704e-13,1.2325919504469277e-13,1.007907134204673e-13,1.0374461542571414e-13,1.0797400072624251e-13,1.4990723271837073e-13,1.452436067660898e-13,1.2246789512425303e-13,1.2333390742705794e-13,9.908766717849496e-14,1.0546414555172264e-13,1.0650123918496929e-13,1.0579575176945802e-13
MEG1311,1.4236240929623699e-13,1.0983052263115402e-13,1.49416833006584e-13,1.6408162276015817e-13,1.375077868734423e-13,1.5276048493045524e-13,1.4103884335209408e-13,1.6407774686767718e-13,1.4341982171184234e-13,1.2654206539930487e-13,1.2384534268106615e-13,1.4268040176192654e-13,1.363184028087647e-13,1.34546262253214e-13,1.085930840275412e-13,1.5546323618115003e-13,1.333177365542903e-13,1.2759257739241337e-13,1.1639467648452674e-13,1.2981890206201212e-13,1.2891478976240106e-13,1.42882914505233e-13,1.3280386040784017e-13,1.3073186538189276e-13,1.3163065405386285e-13,1.4249369607074825e-13,1.5940160370179379e-13,1.224587174946388e-13,1.3713902244752172e-13,1.6127283927262655e-13,1.317562595763382e-13,1.3119565489935588e-13,1.317886125462277e-13,1.3504827578909875e-13,1.3482395830159155e-13,1.3475852516947313e-13,1.1660904399189835e-13
MEG1321,1.509698139558661e-13,1.2383920970965353e-13,1.3278449245715435e-13,1.5984318103147124e-13,1.3333004523694603e-13,1.6160743366070918e-13,1.1330089013365504e-13,1.9650885402370026e-13,1.3724778247125087e-13,1.240236803914239e-13,1.0293712681800882e-13,1.2553350131338805e-13,1.5064509984844777e-13,1.4309009810743003e-13,1.3346426853784073e-13,1.224968243449285e-13,1.4498683343642214e-13,1.3855797374196987e-13,1.2539167787521901e-13,1.248287271437551e-13,1.444250566977598e-13,1.1126183758389069e-13,1.027489842939292e-13,1.3381332737069064e-13,1.2438337054144023e-13,1.3844720683698204e-13,1.5789170261082583e-13,1.3535731284676953e-13,1.5216200948741564e-13,1.3343479184820472e-13,1.5816368303431674e-13,1.1690566702356877e-13,1.3957681642647243e-13,1.5965407226491684e-13,1.273136318234746e-13,1.6219322201248799e-13,1.4520523273751964e-13
MEG1331,1.6948783397278533e-13,1.618209924449828e-13,1.5080557198989918e-13,1.9038917108825984e-13,1.7172908338566633e-13,1.5635418523280278e-13,1.3964604762393145e-13,1.903659744636822e-13,1.4901489312423785e-13,1.8292870236377522e-13,1.4855509419818436e-13,1.4306172269445115e-13,1.3508262701807991e-13,1.3353559257661102e-13,1.1482013200168802e-13,1.5519539753648358e-13,1.5967631204439176e-13,1.5337841064764094e-13,1.3989672557912684e-13,1.2599762388424163e-13,1.6756762541274728e-13,1.4899150543759367e-13,1.22048184337358e-13,1.4403472685968982e-13,1.4640631719617171e-13,1.8312171111764608e-13,1.9367401683698357e-13,1.4229022555321416e-13,1.5133067699518767e-13,1.5592001428735872e-13,1.6946233028885725e-13,1.8374398523751856e-13,1.3266000496429654e-13,1.632103401508274e-13,1.639362164160605e-13,1.613426582525361e-13,1.470677564852983e-13
MEG1341,1.3828438884742469e-13,1.094668478241782e-13,1.5411820530986776e-13,1.702955292561542e-13,1.3396994901139773e-13,1.3734243759389095e-13,1.3191563196065082e-13,1.8505260208803993e-13,1.292096121480562e-13,1.5152966045483844e-13,1.3221281675506335e-13,1.5909932547314164e-13,1.2904434886671993e-13,1.144425446644156e-13,1.2546898640466948e-13,1.7743428309789935e-13,1.4867538070716264e-13,1.3330996758025266e-13,1.1230519227352361e-13,1.1485767935261449e-13,1.432273476041698e-13,1.3286971185840194e-13,1.1740849788366988e-13,1.2289067146141747e-13,1.219981867206065e-13,1.4118378205122343e-13,1.5186736479518107e-13,1.133902973106151e-13,1.4090599927415362e-13,1.5307773070102033e-13,1.3964747548245973e-13,1.2430182293964456e-13,1.267896891876217e-13,1.296906209956608e-13,1.3700531342040184e-13,1.5671908041917034e-13,1.377214309734279e-13
MEG1411,1.1943870197791145e-13,1.3665066164636554e-13,1.235714127880552e-13,1.5005914847230175e-13,1.3284292719372175e-13,1.1223333433228924e-13,1.3075758019797707e-13,1.333438383481421e-13,1.5255335430017885e-13,1.1664332081322651e-13,1.23865697053903e-13,1.8176593665203137e-13,1.2516450066582578e-13,1.54519414174387e-13,1.1986618380285624e-13,1.2513480491781648e-13,1.4243268122553614e-13,1.3774602744349233e-13,1.798916022317957e-13,1.3422730804656572e-13,1.3551073621037637e-13,1.3509103080887847e-13,1.2217292974038137e-13,1.2996171205868e-13,1.1423827514263442e-13,1.7403142150773744e-13,1.26057992900068e-13,1.1691265362772424e-13,1.3307530380001176e-13,1.3587881967261077e-13,1.2924367630632775e-13,1.3470748287970413e-13,1.3040488270638793e-13,1.24733113491972e-13,1.271475757775181e-13,1.359714756692042e-13,1.369169313371552e-13
MEG1421,1.6539294655303232e-13,1.9822549873425986e-13,2.0133588385632969e-13,2.4111403610271815e-13,1.7984737396799758e-13,2.0268344797644117e-13,1.9229648766239442e-13,1.9544857754960026e-13,1.9145445993221404e-13,1.7427662111939998e-13,1.7223994068490678e-13,2.072907741141453e-13,1.5463939566899527e-13,1.898567974387509e-13,1.5760395223630913e-13,1.9529668244937368e-13,1.9611532034627186e-13,2.2774516321048665e-13,2.262584968969829e-13,1.9472261883175126e-13,1.8951068432585862e-13,2.168702182565079e-13,1.581163727516565e-13,1.783426663846925e-13,1.8391104507615474e-13,2.4659888049005204e-13,1.80528514234946e-13,1.8301774737528395e-13,1.678242371699948e-13,1.9407351308501395e-13,1.8083117285895244e-13,2.093695972582911e-13,1.4897300673061848e-13,1.6088786122742043e-13,1.8225623268939667e-13,1.6440273339747133e-13,1.7640733388773622e-13
MEG1431,1.628309304882158e-13,1.8526091664170298e-13,1.9166990484155042e-13,2.2383952180248557e-13,1.88177398522275e-13,2.1479203752606785e-13,1.7788768082862134e-13,1.8529786536456398e-13,1.835250631322806e-13,1.7540658977783953e-13,1.7923841704898564e-13,2.4497650475699886e-13,1.5866403884670947e-13,2.208303433751088e-13,1.6638127218724962e-13,1.806309067225868e-13,2.1223823883520946e-13,2.1896920795650717e-13,1.798542296978084e-13,1.8728473178908643e-13,1.9656620341220504e-13,2.0936259588595537e-13,1.6369477922646077e-13,1.7974289542930622e-13,2.0005944014759432e-13,2.2757341286117926e-13,1.796990892053193e-13,1.8900476619715983e-13,1.721765761560587e-13,2.119586131708324e-13,1.7155546894069483e-13,2.0589840608908472e-13,1.6414263800363993e-13,1.5235629435844698e-13,1.8291537559247526e-13,1.9016712252712116e-13,1.7265046557806963e-13
MEG1441,1.3336828490950692e-13,1.3651592929313615e-13,1.208117560771116e-13,1.3308728148673927e-13,1.524517594823847e-13,1.3963356822939567e-13,1.402845672475843e-13,1.570662491794707e-13,1.495093286516329e-13,1.2082959905960232e-13,1.1055621865935758e-13,1.252254234615273e-13,1.3134694700477372e-13,1.3697055759957048e-13,1.2568807214204768e-13,1.2335558959389192e-13,1.4207341226654887e-13,1.227454310974285e-13,1.256889183659262e-13,1.378310160934805e-13,1.4670126675069476e-13,1.1506667468307682e-13,1.0037458387512728e-13,1.0650972425112765e-13,1.3878657815702086e-13,1.7420048787251214e-13,1.2989085611729277e-13,1.4610166389622706e-13,1.4249734288301228e-13,1.560860254170261e-13,1.383074431469362e-13,1.3316982298318269e-13,1.4567907645352217e-13,1.4717304239985467e-13,1.280337085198949e-13,1.3557824911104336e-13,1.5192214389237839e-13
MEG1511,8.670539848442484e-14,7.557757692863895e-14,8.042188514208205e-14,6.967126695096871e-14,1.0796028440966186e-13,8.395821969148623e-14,7.859874899410128e-14,9.232393140379732e-14,1.0236124762624007e-13,7.98465675148195e-14,6.948474317238924e-14,9.099528941839381e-14,8.234456752102358e-14,1.268388912328041e-13,6.414241408297175e-14,9.251662921043678e-14,8.416895666042441e-14,7.971613174987138e-14,8.564298833562277e-14,8.005799524624192e-14,9.633366186222599e-14,8.832639592790738e-14,6.589264703600767e-14,8.304391500324887e-14,7.467842454226898e-14,7.685019551718366e-14,8.240120152806927e-14,7.468447922165234e-14,8.460698579617171e-14,1.0206949571570243e-13,7.504066226160494e-14,8.22742421102521e-14,7.770989502765974e-14,6.445235352229842e-14,9.120115766195279e-14,8.126621163441638e-14,7.964067182641149e-14
MEG1521,1.2826227623641232e-13,9.97162345625844e-14,1.2840822704052102e-13,1.2580138795173803e-13,1.3195223713467595e-13,1.2417582723572752e-13,1.0688941393287611e-13,1.4702818659220057e-13,1.346066819897561e-13,1.19371747080703e-13,1.0777969067756683e-13,1.283448512253414e-13,1.4033127465670406e-13,1.3903906825028878e-13,8.11518723390432e-14,1.2845453375255597e-13,1.3016881031377268e-13,1.0682099563884285e-13,1.2170262185836728e-13,1.343082062629383e-13,1.2456976378741432e-13,1.031990285611556e-13,9.321248370246239e-14,1.163334617450472e-13,1.253888215326603e-13,1.1626266785312463e-13,1.0918438131288133e-13,1.1442469225705677e-13,1.2461737473997307e-13,1.412100098027109e-13,1.1095902805046247e-13,1.0425225590105975e-13,1.2819081196036388e-13,1.1134605019870542e-13,1.1128378151797046e-13,1.3254792715270648e-13,1.1502886716768204e-13
MEG1531,1.5233091257902888e-13,1.589521928765516e-13,1.4956600688832782e-13,1.5582589364660402e-13,1.1409121481868214e-13,1.7855394656413434e-13,1.8108361209431818e-13,2.0966839779641436e-13,1.676744321359907e-13,1.3994091530304156e-13,1.6765946176943264e-13,1.700577513911035e-13,1.4162250188787616e-13,2.2270493886087478e-13,1.5375878992843004e-13,1.4400091434321396e-13,1.5355562401146823e-13,1.4239277575129785e-13,1.4061392443615604e-13,1.5224808779537342e-13,1.7215236685031874e-13,1.6418087006931691e-13,1.1234853210236593e-13,1.1800676481764723e-13,1.2457749618524823e-13,1.7993289278364628e-13,1.3381461082490314e-13,1.655290515177669e-13,1.8389450352808923e-13,1.586862419787466e-13,1.6916918343038461e-13,1.5981024314043526e-13,1.3824640606622195e-13,1.560837953247054e-13,1.483867707424846e-13,1.7510979960665483e-13,1.524648096988557e-13
MEG1541,1.4366748670312126e-13,1.2548807107277993e-13,1.276230586816089e-13,1.4342658375008365e-13,1.0008324887287142e-13,1.4923931061554555e-13,1.475926482611136e-13,1.7389792152881725e-13,1.2804535666596645e-13,1.1778930801349e-13,1.466411776916914e-13,1.527153478293114e-13,1.3024819847849812e-13,2.1021632514651617e-13,1.2654181400067367e-13,1.2654209442409667e-13,1.316164271311952e-13,1.242496977690297e-13,1.355214843969788e-13,1.392960437444076e-13,1.5859317533144886e-13,1.5714481313526578e-13,1.0410438673479782e-13,1.0983484100285712e-13,1.325444146507646e-13,1.8897995369476777e-13,1.0772475943862073e-13,1.4858152128432936e-13,1.668891485070442e-13,1.4671357314006698e-13,1.5184598605746134e-13,1.4533156823397056e-13,1.3335885027179347e-13,1.3506098702287233e-13,1.3443624321872758e-13,1.3258123161557582e-13,1.4665525810093006e-13
MEG1611,1.4345267377073256e-13,1.3146994839073763e-13,1.6107058644376026e-13,1.7744938279088366e-13,1.6324886133080836e-13,1.8716014058412705e-13,1.5536840036611972e-13,2.0045312932980488e-13,1.7627607211086892e-13,1.3564991549028708e-13,1.7064580912112135e-13,1.754054229229325e-13,1.5340847162978381e-13,1.288585947035733e-13,1.352295259642646e-13,1.5469265068789619e-13,1.5132269518262928e-13,1.456004209196448e-13,1.4018145882129287e-13,1.6190299814990266e-13,1.6247074176493532e-13,1.4524259173966066e-13,1.5122769047339114e-13,1.1748115404181887e-13,1.666194996519189e-13,1.2332742458979616e-13,1.3293892204291084e-13,1.3426826281037645e-13,1.3533379045279432e-13,1.6560124371202265e-13,1.3606693104857692e-13,1.5510061496894557e-13,1.4466295851013966e-13,1.4191734750157407e-13,1.3159656510327522e-13,1.1643724025610166e-13,1.475515107603558e-13
MEG1621,1.257798592835805e-13,1.236369679846219e-13,1.1980033380835623e-13,1.4226646213034173e-13,1.1838035382847972e-13,1.2022072488830366e-13,1.1803909000245071e-13,1.2969404280199608e-13,1.2562892831175536e-13,1.0142109825059464e-13,1.189509925541776e-13,1.3488912455408323e-13,1.2532720899277168e-13,1.0722514305985317e-13,1.1039794219788864e-13,9.287915706051034e-14,1.3098404310810575e-13,1.2236235171704915e-13,1.0544010408202766e-13,1.1376668768929333e-13,1.218362548217396e-13,1.0732734558490583e-13,1.162852233943776e-13,8.899480878100005e-14,1.2043550104832745e-13,9.910393506864873e-14,1.0310586270051075e-13,9.91743369300038e-14,9.416001403147644e-14,1.240617289244941e-13,1.2935316670007785e-13,1.0461794258804035e-13,1.2388712086435545e-13,1.1208026574926385e-13,9.65544365752206e-14,8.355833582307045e-14,1.1637620399823642e-13
MEG1631,9.318106827650158e-14,1.0514550897024682e-13,1.081226402647109e-13,1.3025768445119914e-13,8.920901406275087e-14,1.0776420385583022e-13,1.046029826998474e-13,1.1999011460330054e-13,1.0776720041004354e-13,8.683991967828162e-14,8.758015202234843e-14,1.0407888727074664e-13,1.1125233426600227e-13,9.647059056630903e-14,8.742075312563437e-14,8.702188980187571e-14,1.1019802893111665e-13,1.0665254201034589e-13,8.849030056144353e-14,9.638230694208567e-14,9.932760209651951e-14,8.680344746108034e-14,8.47467409140168e-14,9.719981477992083e-14,1.0182713068166071e-13,9.771662812117835e-14,8.620308769554942e-14,1.0227422374222944e-13,8.701507412969821e-14,1.1594533578645945e-13,1.0934035112996819e-13,9.406165117396814e-14,1.0778939214728794e-13,9.068628756451056e-14,8.990992864058114e-14,8.495875859039761e-14,9.266155940187499e-14
MEG1641,1.2233147944801242e-13,1.2905188977043806e-13,1.4070836474467902e-13,1.8231533032543622e-13,1.4047354087801163e-13,1.728488048904742e-13,1.1235746482590577e-13,1.755355207542842e-13,1.673850678172221e-13,1.137399508686933e-13,1.4820008036430235e-13,1.4256529077438966e-13,1.4549655900312536e-13,1.24627789006623e-13,1.0420588966513612e-13,1.2850971779385493e-13,1.2445161976118623e-13,1.3226370720414552e-13,1.133480062199636e-13,1.4334707975382242e-13,1.290272993903326e-13,1.1735533761192313e-13,1.0459580760536807e-13,1.0783518805521405e-13,1.448627435517772e-13,1.2083907146620886e-13,1.2639903795193417e-13,1.4288562749764536e-13,1.1845291990068094e-13,1.6455324291536915e-13,1.137276846483053e-13,1.3731773453530602e-13,1.2999154384247602e-13,1.1144649972721528e-13,1.3593569306455607e-13,1.2466744054975365e-13,1.290108091366077e-13
MEG1711,1.8795908534998741e-13,1.7885522604170002e-13,1.988307735670992e-13,1.8650824155800202e-13,1.6317702222180533e-13,2.0340934073751117e-13,1.9012370017104003e-13,2.1344314221156767e-13,1.8683008840027777e-13,1.6101481089805515e-13,1.8351712207765056e-13,1.883328326608102e-13,1.838490262006576e-13,2.066767206171132e-13,1.891094034108018e-13,1.7217458902263583e-13,1.6598891767663573e-13,1.7530829469329974e-13,1.5163387874115477e-13,1.938257291155293e-13,1.8606166661399458e-13,1.7984510955453284e-13,1.2704074396132393e-13,1.2662305691831336e-13,1.4807068248490248e-13,1.8283020404150007e-13,1.548610767925156e-13,1.7889879167733286e-13,1.9777288415631566e-13,1.775219782460095e-13,1.5161660477167153e-13,1.7052188192597798e-13,1.53424343464456e-13,1.7713310210181562e-13,1.7144447512282772e-13,1.7587398421070722e-13,1.6288343325474673e-13
MEG1721,1.8501828173001908e-13,1.3057640548060435e-13,1.5554721743909615e-13,1.7502377503253568e-13,1.5228828912096714e-13,1.656379084397876e-13,1.2794065445781448e-13,1.8392345317233752e-13,1.7327867490504123e-13,1.3719404009324467e-13,1.2932175640298232e-13,1.3876465614442657e-13,1.651426207863743e-13,1.3934665717140945e-13,1.2632803340706931e-13,1.6571136203797064e-13,1.5283744116122778e-13,1.3127641536394777e-13,1.3659307041876437e-13,1.7665700870299665e-13,1.5591846107549687e-13,1.2217662095323682e-13,1.0866780995816602e-13,1.308639935302737e-13,1.5356305945429522e-13,1.3382882598077766e-13,1.4839609401724991e-13,1.4318887553870377e-13,1.4652693505222038e-13,1.6995731637573745e-13,1.2120205053705857e-13,1.2110120592777647e-13,1.5571514249696136e-13,1.4414817285657617e-13,1.3108438975425227e-13,1.6997808698224507e-13,1.4364197802147417e-13
