Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
012	1.0	Sound	dialogue	2707.0	2678.0	n/a	n/a	2500.0	n/a	other	0.0
012	2.0	Sound	phantom	11731.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	3.0	Sound	observe	20925.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	4.0	Sound	sect	30454.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	5.0	Sound	fest	37809.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	6.0	Sound	precinct	45833.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	7.0	Sound	cycle	54693.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	8.0	Sound	reside	61881.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	9.0	Sound	wide	70741.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	10.0	Sound	remedy	76592.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	11.0	Sound	male	84282.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	12.0	Sound	shear	90968.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	13.0	Sound	equity	97989.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	14.0	Sound	droop	105512.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	15.0	Sound	trim	111697.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	16.0	Sound	message	118551.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	17.0	Sound	run	126241.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	18.0	Sound	violin	132593.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	19.0	Sound	staunch	141620.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	20.0	Sound	organize	150814.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	21.0	Picture	probe_coordinate	161680.0	2675.0	2	15546	2500.0	next	other	0.0
012	21.0	Response	1	177090.0	18085.0	n/a	n/a	n/a	n/a	n/a	n/a
012	22.0	Sound	commute	179901.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	23.0	Sound	deny	186922.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	24.0	Sound	bore	196952.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	25.0	Sound	raw	203137.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	26.0	Sound	ferocious	209155.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	27.0	Sound	dictate	218183.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	28.0	Sound	imitate	224869.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	29.0	Sound	wander	231389.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	30.0	Sound	lumbar	238744.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	31.0	Sound	mug	247771.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	32.0	Sound	easel	254792.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	33.0	Sound	feud	261813.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	34.0	Sound	ceiling	269168.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	35.0	Sound	aroma	277527.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	36.0	Sound	explode	285718.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	37.0	Sound	challenge	294745.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	38.0	Sound	jam	302936.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	39.0	Sound	finger	310291.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	40.0	Sound	report	318984.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	41.0	Sound	foray	327175.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	42.0	Picture	probe_exterior	335032.0	2675.0	2	23403	2500.0	next	other	0.0
012	42.0	Response	1	358306.0	25949.0	n/a	n/a	n/a	n/a	n/a	n/a
012	43.0	Sound	stab	361110.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	44.0	Sound	rate	368800.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	45.0	Sound	convey	374985.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	46.0	Sound	vile	382675.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	47.0	Sound	node	390365.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	48.0	Sound	beverage	397218.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	49.0	Picture	probe_conceive	404908.0	2675.0	2	15379	2500.0	next	other	0.0
012	49.0	Response	1	420245.0	18012.0	n/a	n/a	n/a	n/a	n/a	n/a
012	50.0	Sound	seem	422962.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	51.0	Sound	knee	430986.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	52.0	Sound	escort	436670.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	53.0	Sound	expense	444359.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	54.0	Sound	inflict	453219.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	55.0	Sound	orchid	463082.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	56.0	Sound	knife	470270.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	57.0	Sound	tactic	477124.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	58.0	Sound	spur	484647.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	59.0	Sound	rapt	492336.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	60.0	Sound	consolidate	498856.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	61.0	Sound	rally	508719.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	62.0	Picture	probe_threat	516074.0	2675.0	2	11367	2500.0	next	other	0.0
012	62.0	Response	1	527383.0	13984.0	n/a	n/a	n/a	n/a	n/a	n/a
012	63.0	Sound	talent	530116.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	64.0	Sound	torrent	537471.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	65.0	Sound	bran	544660.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	66.0	Sound	plot	552684.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	67.0	Sound	punish	559370.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	68.0	Sound	gurgle	566391.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	69.0	Sound	somber	573245.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	70.0	Sound	grammar	581269.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	71.0	Sound	stash	588625.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	72.0	Sound	peril	598655.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	73.0	Sound	sigh	604673.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	74.0	Sound	botch	613031.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	75.0	Sound	electric	619885.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	76.0	Sound	snip	629413.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	77.0	Sound	initial	637103.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	78.0	Sound	cylinder	643790.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	79.0	Sound	troop	652650.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	80.0	Sound	share	659169.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	81.0	Sound	posture	666190.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	82.0	Picture	probe_position	674882.0	2674.0	3	8191	2500.0	next	other	0.0
012	82.0	Response	2	682900.0	10692.0	n/a	n/a	n/a	n/a	n/a	n/a
012	83.0	Sound	fog	685749.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	84.0	Sound	scene	693773.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	85.0	Sound	pulp	701964.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	86.0	Sound	connect	707648.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	87.0	Sound	venture	714334.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	88.0	Sound	salary	722693.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	89.0	Sound	swim	731218.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	90.0	Sound	carnival	738573.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	91.0	Sound	fray	746597.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	92.0	Sound	eliminate	753451.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	93.0	Sound	develop	762478.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	94.0	Sound	umpire	770502.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	95.0	Sound	disrupt	778192.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	96.0	Sound	rinse	787052.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	97.0	Sound	predicament	796079.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	98.0	Sound	scalpel	804604.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	99.0	Sound	reduce	812461.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	100.0	Sound	rocket	820318.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	101.0	Sound	coarse	828008.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	102.0	Picture	probe_rough	835028.0	2674.0	3	15547	2500.0	next	other	0.0
012	102.0	Response	2	850396.0	18042.0	n/a	n/a	n/a	n/a	n/a	n/a
012	103.0	Sound	severe	853250.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	104.0	Sound	exam	860940.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	105.0	Sound	dribble	869131.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	106.0	Sound	gown	875149.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	107.0	Sound	barren	882839.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	108.0	Sound	stamp	889692.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	109.0	Sound	crux	897382.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	110.0	Sound	mile	904403.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	111.0	Picture	probe_rhinoceros	911089.0	2674.0	2	10699	2500.0	next	other	0.0
012	111.0	Response	1	921735.0	13320.0	n/a	n/a	n/a	n/a	n/a	n/a
012	112.0	Sound	stink	924463.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	113.0	Sound	velocity	932654.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	114.0	Sound	abroad	942183.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	115.0	Sound	compete	951544.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	116.0	Sound	else	958565.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	117.0	Sound	adept	965419.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	118.0	Sound	eager	973443.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	119.0	Sound	relic	979963.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	120.0	Sound	pinch	986148.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	121.0	Sound	anvil	993336.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	122.0	Sound	come	1001360.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	123.0	Sound	braid	1008047.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	124.0	Sound	concern	1014733.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	125.0	Sound	catch	1023092.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	126.0	Sound	vector	1031617.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	127.0	Sound	chime	1039474.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	128.0	Picture	probe_bell	1046829.0	2675.0	2	7522	2500.0	next	other	0.0
012	128.0	Response	2	1054312.0	10158.0	n/a	n/a	n/a	n/a	n/a	n/a
012	129.0	Sound	autumn	1057027.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	130.0	Sound	elevate	1065552.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	131.0	Sound	file	1073075.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	132.0	Sound	desk	1079928.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	133.0	Sound	glaze	1086782.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	134.0	Sound	conserve	1094806.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	135.0	Sound	five	1103666.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	136.0	Sound	posse	1111523.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	137.0	Sound	indict	1118711.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	138.0	Sound	shrewd	1126067.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	139.0	Sound	metal	1133756.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	140.0	Sound	care	1139607.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	141.0	Picture	probe_aid	1145959.0	2675.0	2	6854	2500.0	next	other	0.0
012	141.0	Response	2	1152800.0	9516.0	n/a	n/a	n/a	n/a	n/a	n/a
012	142.0	Sound	proxy	1155488.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	143.0	Picture	probe_lug	1163679.0	2675.0	2	13875	2500.0	next	other	0.0
012	143.0	Response	1	1177390.0	16386.0	n/a	n/a	n/a	n/a	n/a	n/a
012	144.0	Sound	graduate	1180229.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	145.0	Sound	nominate	1188420.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	146.0	Sound	tame	1197113.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
012	147.0	Sound	census	1203632.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	148.0	Sound	baboon	1212659.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
012	149.0	Sound	analog	1220182.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
