Subject	Trial	Event_Type	Code	Time	TTime	Uncertainty	Duration	ReqTime	ReqDur	Stim_Type	Pair_Index
006	1.0	Sound	dialogue	2707.0	2678.0	n/a	n/a	2500.0	n/a	other	0.0
006	2.0	Sound	phantom	11899.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	3.0	Sound	observe	21093.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	4.0	Sound	sect	30454.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	5.0	Sound	fest	37642.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	6.0	Sound	precinct	45499.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	7.0	Sound	cycle	54359.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	8.0	Sound	reside	61547.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	9.0	Sound	wide	70240.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	10.0	Sound	remedy	76091.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	11.0	Sound	male	83780.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	12.0	Sound	shear	90467.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	13.0	Sound	equity	97488.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	14.0	Sound	droop	105011.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	15.0	Sound	trim	111196.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	16.0	Sound	message	118050.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	17.0	Sound	run	125572.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	18.0	Sound	violin	131757.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	19.0	Sound	staunch	140617.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	20.0	Sound	organize	149811.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	21.0	Picture	probe_coordinate	160677.0	2675.0	2	10364	2500.0	next	other	0.0
006	21.0	Response	2	170895.0	12893.0	n/a	n/a	n/a	n/a	n/a	n/a
006	22.0	Sound	commute	173716.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	23.0	Sound	deny	180737.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	24.0	Sound	bore	190767.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	25.0	Sound	raw	196952.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	26.0	Sound	ferocious	203138.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	27.0	Sound	dictate	212165.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	28.0	Sound	imitate	218684.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	29.0	Sound	wander	225036.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	30.0	Sound	lumbar	232392.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	31.0	Sound	mug	241586.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	32.0	Sound	easel	248774.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	33.0	Sound	feud	255795.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	34.0	Sound	ceiling	263318.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	35.0	Sound	aroma	271676.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	36.0	Sound	explode	279700.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	37.0	Sound	challenge	288560.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	38.0	Sound	jam	296751.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	39.0	Sound	finger	304106.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	40.0	Sound	report	312799.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	41.0	Sound	foray	320990.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	42.0	Picture	probe_exterior	328847.0	2675.0	2	9528	2500.0	next	other	0.0
006	42.0	Response	1	338231.0	12059.0	n/a	n/a	n/a	n/a	n/a	n/a
006	43.0	Sound	stab	341050.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	44.0	Sound	rate	348740.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	45.0	Sound	convey	354925.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	46.0	Sound	vile	362448.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	47.0	Sound	node	370305.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	48.0	Sound	beverage	377158.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	49.0	Picture	probe_conceive	384848.0	2675.0	2	11367	2500.0	next	other	0.0
006	49.0	Response	1	396080.0	13907.0	n/a	n/a	n/a	n/a	n/a	n/a
006	50.0	Sound	seem	398890.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	51.0	Sound	knee	407081.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	52.0	Sound	escort	412765.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	53.0	Sound	expense	420455.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	54.0	Sound	inflict	429314.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	55.0	Sound	orchid	439177.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	56.0	Sound	knife	446366.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	57.0	Sound	tactic	453219.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	58.0	Sound	spur	460742.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	59.0	Sound	rapt	468432.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	60.0	Sound	consolidate	474951.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	61.0	Sound	rally	484647.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	62.0	Picture	probe_threat	492002.0	2675.0	2	8692	2500.0	next	other	0.0
006	62.0	Response	1	500568.0	11241.0	n/a	n/a	n/a	n/a	n/a	n/a
006	63.0	Sound	talent	503370.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	64.0	Sound	torrent	510725.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	65.0	Sound	bran	517913.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	66.0	Sound	plot	525937.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	67.0	Sound	punish	532624.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	68.0	Sound	gurgle	539645.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	69.0	Sound	somber	546499.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	70.0	Sound	grammar	554523.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	71.0	Sound	stash	561878.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	72.0	Sound	peril	571908.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	73.0	Sound	sigh	578093.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	74.0	Sound	botch	586452.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	75.0	Sound	electric	593305.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	76.0	Sound	snip	602834.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	77.0	Sound	initial	610356.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	78.0	Sound	cylinder	617043.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	79.0	Sound	troop	625903.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	80.0	Sound	share	632590.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	81.0	Sound	posture	639611.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	82.0	Picture	probe_position	648303.0	2675.0	2	10197	2500.0	next	other	0.0
006	82.0	Response	2	658465.0	12837.0	n/a	n/a	n/a	n/a	n/a	n/a
006	83.0	Sound	fog	661175.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	84.0	Sound	scene	669199.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	85.0	Sound	pulp	677223.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	86.0	Sound	connect	682907.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	87.0	Sound	venture	689426.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	88.0	Sound	salary	697785.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	89.0	Sound	swim	706310.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	90.0	Sound	carnival	713666.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	91.0	Sound	fray	721690.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	92.0	Sound	eliminate	728544.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	93.0	Sound	develop	737403.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	94.0	Sound	umpire	745260.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	95.0	Sound	disrupt	752950.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	96.0	Sound	rinse	761810.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	97.0	Sound	predicament	770837.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	98.0	Sound	scalpel	779362.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	99.0	Sound	reduce	787219.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	100.0	Sound	rocket	795076.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	101.0	Sound	coarse	802766.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	102.0	Picture	probe_rough	809786.0	2674.0	2	22902	2500.0	next	other	0.0
006	102.0	Response	2	832642.0	25530.0	n/a	n/a	n/a	n/a	n/a	n/a
006	103.0	Sound	severe	835363.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	104.0	Sound	exam	843053.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	105.0	Sound	dribble	851244.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	106.0	Sound	gown	857262.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	107.0	Sound	barren	865119.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	108.0	Sound	stamp	871973.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	109.0	Sound	crux	879662.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	110.0	Sound	mile	886516.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	111.0	Picture	probe_rhinoceros	893370.0	2675.0	2	9361	2500.0	next	other	0.0
006	111.0	Response	1	902560.0	11865.0	n/a	n/a	n/a	n/a	n/a	n/a
006	112.0	Sound	stink	905406.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	113.0	Sound	velocity	913430.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	114.0	Sound	abroad	922792.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	115.0	Sound	compete	932153.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	116.0	Sound	else	939007.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	117.0	Sound	adept	945861.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	118.0	Sound	eager	953885.0	2676.0	n/a	n/a	2500.0	n/a	other	0.0
006	119.0	Sound	relic	960237.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	120.0	Sound	pinch	966422.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	121.0	Sound	anvil	973443.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	122.0	Sound	come	981467.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	123.0	Sound	braid	988154.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	124.0	Sound	concern	994673.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	125.0	Sound	catch	1003032.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
006	126.0	Sound	vector	1011724.0	2675.0	n/a	n/a	2500.0	n/a	other	0.0
