onset	duration	trial_type	value	sample
41.195	0.0	item	162	41195
42.114	0.0	item	162	42114
43.034	0.0	item	162	43034
43.987	0.0	item	162	43987
44.722	0.0	item	162	44722
45.525	0.0	item	162	45525
46.411	0.0	item	162	46411
47.129	0.0	item	162	47129
47.999	0.0	item	162	47999
48.584	0.0	item	162	48584
49.353	0.0	item	162	49353
50.021	0.0	item	162	50021
50.724	0.0	item	162	50724
51.459	0.0	item	162	51459
52.078	0.0	item	162	52078
52.763	0.0	item	162	52763
53.532	0.0	item	162	53532
54.167	0.0	item	162	54167
55.053	0.0	item	162	55053
55.956	0.0	item	162	55956
57.042	0.0	yes_probe	167	57042
58.965	0.0	item_post_probe	163	58965
59.667	0.0	item	162	59667
60.67	0.0	item	162	60670
61.289	0.0	item	162	61289
61.907	0.0	item	162	61907
62.827	0.0	item	162	62827
63.495	0.0	item	162	63495
64.147	0.0	item	162	64147
64.9	0.0	item	162	64900
65.802	0.0	item	162	65802
66.504	0.0	item	162	66504
67.206	0.0	item	162	67206
67.959	0.0	item	162	67959
68.795	0.0	item	162	68795
69.614	0.0	item	162	69614
70.516	0.0	item	162	70516
71.336	0.0	item	162	71336
72.071	0.0	item	162	72071
72.94	0.0	item	162	72940
73.76	0.0	item	162	73760
74.545	0.0	no_probe	166	74545
76.0	0.0	item_post_probe	163	76000
76.769	0.0	item	162	76769
77.387	0.0	item	162	77387
78.156	0.0	item	162	78156
78.942	0.0	item	162	78942
79.627	0.0	item	162	79627
80.396	0.0	no_probe	166	80396
81.834	0.0	item_post_probe	163	81834
82.653	0.0	item	162	82653
83.221	0.0	item	162	83221
83.974	0.0	item	162	83974
84.86	0.0	item	162	84860
85.846	0.0	item	162	85846
86.565	0.0	item	162	86565
87.25	0.0	item	162	87250
88.002	0.0	item	162	88002
88.771	0.0	item	162	88771
89.423	0.0	item	162	89423
90.393	0.0	item	162	90393
91.128	0.0	no_probe	166	91128
93.185	0.0	item_post_probe	163	93185
93.92	0.0	item	162	93920
94.639	0.0	item	162	94639
95.441	0.0	item	162	95441
96.11	0.0	item	162	96110
96.812	0.0	item	162	96812
97.498	0.0	item	162	97498
98.3	0.0	item	162	98300
99.036	0.0	item	162	99036
100.039	0.0	item	162	100039
100.657	0.0	item	162	100657
101.493	0.0	item	162	101493
102.178	0.0	item	162	102178
103.131	0.0	item	162	103131
103.9	0.0	item	162	103900
104.569	0.0	item	162	104569
105.455	0.0	item	162	105455
106.124	0.0	item	162	106124
106.826	0.0	item	162	106826
107.695	0.0	yes_probe	167	107695
110.854	0.0	item_post_probe	163	110854
111.657	0.0	item	162	111657
112.476	0.0	item	162	112476
113.044	0.0	item	162	113044
113.713	0.0	item	162	113713
114.566	0.0	item	162	114566
115.418	0.0	item	162	115418
116.154	0.0	item	162	116154
116.956	0.0	item	162	116956
117.642	0.0	item	162	117642
118.544	0.0	item	162	118544
119.347	0.0	item	162	119347
120.116	0.0	item	162	120116
121.002	0.0	item	162	121002
121.904	0.0	item	162	121904
122.757	0.0	item	162	122757
123.543	0.0	item	162	123543
124.345	0.0	item	162	124345
125.114	0.0	item	162	125114
125.816	0.0	yes_probe	167	125816
127.739	0.0	item_post_probe	163	127739
128.508	0.0	item	162	128508
129.327	0.0	item	162	129327
129.928	0.0	item	162	129928
130.714	0.0	item	162	130714
131.4	0.0	item	162	131400
132.169	0.0	item	162	132169
132.854	0.0	item	162	132854
133.522	0.0	no_probe	166	133522
135.295	0.0	item_post_probe	163	135295
136.097	0.0	item	162	136097
137.033	0.0	item	162	137033
137.969	0.0	item	162	137969
138.655	0.0	item	162	138655
139.34	0.0	item	162	139340
140.143	0.0	item	162	140143
140.794	0.0	item	162	140794
141.413	0.0	item	162	141413
142.132	0.0	item	162	142132
142.934	0.0	item	162	142934
143.603	0.0	item	162	143603
144.272	0.0	item	162	144272
145.124	0.0	item	162	145124
145.977	0.0	item	162	145977
146.762	0.0	item	162	146762
147.498	0.0	yes_probe	167	147498
149.42	0.0	item_post_probe	163	149420
150.256	0.0	item	162	150256
151.009	0.0	item	162	151009
151.711	0.0	item	162	151711
152.396	0.0	item	162	152396
153.182	0.0	item	162	153182
154.084	0.0	item	162	154084
154.87	0.0	item	162	154870
155.589	0.0	item	162	155589
156.325	0.0	item	162	156325
157.093	0.0	item	162	157093
157.679	0.0	item	162	157679
158.314	0.0	yes_probe	167	158314
159.668	0.0	item_post_probe	163	159668
160.504	0.0	no_probe	166	160504
161.975	0.0	item_post_probe	163	161975
162.794	0.0	item	162	162794
163.663	0.0	item	162	163663
164.315	0.0	item	162	164315
165.235	0.0	item	162	165235
165.987	0.0	item	162	165987
166.823	0.0	item	162	166823
167.742	0.0	item	162	167742
168.628	0.0	item	162	168628
169.431	0.0	item	162	169431
170.2	0.0	item	162	170200
170.935	0.0	item	162	170935
171.771	0.0	yes_probe	167	171771
175.699	0.0	item_post_probe	163	175699
176.301	0.0	item	162	176301
176.987	0.0	item	162	176987
177.639	0.0	item	162	177639
178.441	0.0	item	162	178441
179.193	0.0	item	162	179193
179.845	0.0	no_probe	166	179845
182.252	0.0	item_post_probe	163	182252
183.088	0.0	item	162	183088
184.108	0.0	item	162	184108
184.994	0.0	item	162	184994
185.83	0.0	item	162	185830
186.465	0.0	item	162	186465
187.485	0.0	item	162	187485
188.321	0.0	item	162	188321
189.09	0.0	item	162	189090
189.842	0.0	item	162	189842
190.694	0.0	no_probe	166	190694
192.801	0.0	item_post_probe	163	192801
193.536	0.0	item	162	193536
194.272	0.0	item	162	194272
195.058	0.0	item	162	195058
195.726	0.0	item	162	195726
196.596	0.0	item	162	196596
197.565	0.0	item	162	197565
198.618	0.0	no_probe	166	198618
202.513	0.0	item_post_probe	163	202513
203.282	0.0	item	162	203282
204.001	0.0	item	162	204001
204.804	0.0	item	162	204804
205.639	0.0	item	162	205639
206.542	0.0	item	162	206542
207.361	0.0	item	162	207361
208.147	0.0	item	162	208147
209.05	0.0	item	162	209050
209.919	0.0	item	162	209919
210.788	0.0	item	162	210788
211.708	0.0	item	162	211708
212.493	0.0	item	162	212493
213.129	0.0	item	162	213129
213.881	0.0	yes_probe	167	213881
215.904	0.0	item_post_probe	163	215904
216.589	0.0	item	162	216589
217.392	0.0	item	162	217392
218.244	0.0	item	162	218244
218.846	0.0	item	162	218846
219.782	0.0	item	162	219782
220.501	0.0	item	162	220501
221.287	0.0	item	162	221287
222.106	0.0	no_probe	166	222106
224.162	0.0	item_post_probe	163	224162
224.998	0.0	item	162	224998
225.767	0.0	item	162	225767
226.569	0.0	item	162	226569
227.489	0.0	item	162	227489
228.375	0.0	item	162	228375
229.093	0.0	item	162	229093
229.812	0.0	item	162	229812
230.631	0.0	item	162	230631
231.233	0.0	item	162	231233
232.019	0.0	item	162	232019
232.888	0.0	yes_probe	167	232888
234.944	0.0	item_post_probe	163	234944
236.114	0.0	item	162	236114
236.883	0.0	item	162	236883
237.569	0.0	item	162	237569
238.455	0.0	item	162	238455
239.257	0.0	item	162	239257
239.959	0.0	item	162	239959
240.779	0.0	item	162	240779
241.698	0.0	item	162	241698
242.45	0.0	item	162	242450
243.303	0.0	item	162	243303
243.955	0.0	item	162	243955
244.791	0.0	item	162	244791
245.509	0.0	item	162	245509
246.362	0.0	item	162	246362
247.014	0.0	item	162	247014
247.683	0.0	item	162	247683
248.468	0.0	item	162	248468
249.104	0.0	item	162	249104
249.973	0.0	no_probe	166	249973
252.163	0.0	item_post_probe	163	252163
252.848	0.0	item	162	252848
253.6	0.0	item	162	253600
254.603	0.0	item	162	254603
255.272	0.0	item	162	255272
255.957	0.0	item	162	255957
256.693	0.0	item	162	256693
257.295	0.0	item	162	257295
258.047	0.0	item	162	258047
258.883	0.0	item	162	258883
259.485	0.0	item	162	259485
260.103	0.0	item	162	260103
260.789	0.0	item	162	260789
261.508	0.0	item	162	261508
262.594	0.0	item	162	262594
263.263	0.0	item	162	263263
264.032	0.0	item	162	264032
265.152	0.0	item	162	265152
265.72	0.0	item	162	265720
266.355	0.0	item	162	266355
267.091	0.0	yes_probe	167	267091
270.234	0.0	item_post_probe	163	270234
270.919	0.0	item	162	270919
271.655	0.0	item	162	271655
272.29	0.0	item	162	272290
273.025	0.0	item	162	273025
273.811	0.0	yes_probe	167	273811
275.483	0.0	item_post_probe	163	275483
276.168	0.0	item	162	276168
276.887	0.0	item	162	276887
277.723	0.0	item	162	277723
278.425	0.0	no_probe	166	278425
280.314	0.0	item_post_probe	163	280314
281.083	0.0	item	162	281083
281.735	0.0	item	162	281735
282.654	0.0	item	162	282654
283.524	0.0	item	162	283524
284.126	0.0	item	162	284126
285.246	0.0	item	162	285246
285.964	0.0	item	162	285964
286.817	0.0	item	162	286817
287.502	0.0	item	162	287502
288.355	0.0	item	162	288355
289.09	0.0	item	162	289090
290.01	0.0	item	162	290010
290.812	0.0	item	162	290812
291.531	0.0	no_probe	166	291531
293.437	0.0	item_post_probe	163	293437
294.156	0.0	item	162	294156
294.958	0.0	item	162	294958
295.627	0.0	item	162	295627
296.262	0.0	item	162	296262
297.248	0.0	item	162	297248
298.001	0.0	item	162	298001
298.82	0.0	item	162	298820
299.722	0.0	item	162	299722
300.358	0.0	item	162	300358
301.06	0.0	item	162	301060
301.879	0.0	item	162	301879
302.782	0.0	item	162	302782
303.517	0.0	item	162	303517
304.253	0.0	yes_probe	167	304253
306.342	0.0	item_post_probe	163	306342
307.044	0.0	item	162	307044
307.864	0.0	item	162	307864
308.666	0.0	yes_probe	167	308666
310.02	0.0	item_post_probe	163	310020
310.689	0.0	yes_probe	167	310689
313.213	0.0	item_post_probe	163	313213
314.032	0.0	item	162	314032
314.684	0.0	item	162	314684
315.453	0.0	item	162	315453
316.389	0.0	item	162	316389
317.175	0.0	item	162	317175
317.944	0.0	item	162	317944
318.546	0.0	no_probe	166	318546
321.02	0.0	item_post_probe	163	321020
321.688	0.0	yes_probe	167	321688
324.965	0.0	item_post_probe	163	324965
325.717	0.0	item	162	325717
326.653	0.0	item	162	326653
327.255	0.0	item	162	327255
328.024	0.0	item	162	328024
329.077	0.0	item	162	329077
329.863	0.0	item	162	329863
